venda_id;nome_produto;data_venda;quantidade;ponto_origem
19989;Sandrena 0,5mg Gel 28 sachês com 0,5g;09-2024;47.0;Historico_Vendas_Vera_Cruz
7785;Teflan 20mg 10 comprimidos revestidos;09-2024;47.0;Historico_Vendas_Vera_Cruz
14589;Umma 20mg/g Creme Ginecológico 6,5g + 1 aplicador;09-2024;47.0;Historico_Vendas_Vera_Cruz
28746;Bivolet 5mg Biolab 90 comprimidos;09-2024;47.0;Historico_Vendas_Vera_Cruz
19197;Suplemento Alimentar Femibion 1 28 comprimidos;09-2024;47.0;Historico_Vendas_Vera_Cruz
11589;Antiácido Pó Efervescente Estomazil Sabor Sem Sabor 6 envelopes com 5g cada;09-2024;47.0;Historico_Vendas_Vera_Cruz
20961;Suplemento Hidroeletrolítico Hidralyte Natulab Tutti-Frutti 500ml;09-2024;47.0;Historico_Vendas_Vera_Cruz
2733;Analgésico Tylenol Bebê 100mg/ml Sabor Frutas 15ml + Seringa Dosadora;09-2024;47.0;Historico_Vendas_Vera_Cruz
6381;Motix Pomada 50g;09-2024;47.0;Historico_Vendas_Vera_Cruz
29624;DRENIFÓRMIO - 0,125mg/g + 30mg/g, 1 bisnaga com 30g de creme de uso dermatológico;09-2024;47.0;Historico_Vendas_Vera_Cruz
19257;Synthroid 200mcg 30 comprimidos;09-2024;47.0;Historico_Vendas_Vera_Cruz
17913;Pastilhas Benalet Sabor Mel e Limão 12un;09-2024;47.0;Historico_Vendas_Vera_Cruz
13101;Clexane 40mg/0,4ml 2 seringas preenchidas com 0,4ml com sistema de segurança;09-2024;47.0;Historico_Vendas_Vera_Cruz
26145;Endofolin 5mg 30 comprimidos revestidos;09-2024;47.0;Historico_Vendas_Vera_Cruz
14265;AdviPro 11,6mg Aerossol 85ml;09-2024;47.0;Historico_Vendas_Vera_Cruz
17313;Tiorfan 100mg 9 cápsulas;09-2024;47.0;Historico_Vendas_Vera_Cruz
7329;Trilax 300mg + 125mg + 50mg + 30mg 30 comprimidos;09-2024;47.0;Historico_Vendas_Vera_Cruz
11949;Xafac 2,5mg 30 comprimidos;09-2024;47.0;Historico_Vendas_Vera_Cruz
1269;Allegra 120mg 2 comprimidos;09-2024;47.0;Historico_Vendas_Vera_Cruz
13329;Concárdio 10mg 30 comprimidos revestidos;09-2024;47.0;Historico_Vendas_Vera_Cruz
2073;Alivium Infantil 30mg/ml Sabor Frutas 100ml;09-2024;47.0;Historico_Vendas_Vera_Cruz
27465;Dozemast 1.000mcg 30 comprimidos sublinguais;09-2024;47.0;Historico_Vendas_Vera_Cruz
9477;Benegrip 6 comprimidos revestidos;09-2024;47.0;Historico_Vendas_Vera_Cruz
21153;Rehidrat 50 Sabor Laranja 4 envelopes de 7,625g;09-2024;47.0;Historico_Vendas_Vera_Cruz
29463;Motix Pomada 50g;09-2024;47.0;Historico_Vendas_Vera_Cruz
4737;OLMETEC ANLO - 20mg + 5mg, 30 comprimidos revestidos;09-2024;47.0;Historico_Vendas_Vera_Cruz
5925;DRENIFÓRMIO - 0,125mg/g + 30mg/g, 1 bisnaga com 30g de creme de uso dermatológico;09-2024;47.0;Historico_Vendas_Vera_Cruz
15813;Solução Nasal Naridrin Pediátrico 15ml;09-2024;47.0;Historico_Vendas_Vera_Cruz
23457;Ad-Muc 100mg Pomada Bucal 10g;09-2024;47.0;Historico_Vendas_Vera_Cruz
12681;TUNTÁ - 300mg, com 30 comprimidos revestidos;09-2024;47.0;Historico_Vendas_Vera_Cruz
17625;Retemic UD 10mg 30 comprimidos de liberação controlada;09-2024;47.0;Historico_Vendas_Vera_Cruz
18033;Pastilha Ciflogex Sabor Menta e Limão 12un;09-2024;47.0;Historico_Vendas_Vera_Cruz
27069;Suplemento Alimentar Doss 2.000UI Vitamina D3 30 cápsulas gelatinosas moles;09-2024;47.0;Historico_Vendas_Vera_Cruz
26853;Vitamina D Sof D 7.000 UI 8 cápsulas gelatinosas moles;09-2024;47.0;Historico_Vendas_Vera_Cruz
23733;Óleo de Girassol Skinage 200ml;09-2024;47.0;Historico_Vendas_Vera_Cruz
27093;Suplemento Alimentar Doss 1.000UI Vitamina D3 30 cápsulas gelatinosas moles;09-2024;47.0;Historico_Vendas_Vera_Cruz
3813;Bivolet 5mg Biolab 90 comprimidos;09-2024;47.0;Historico_Vendas_Vera_Cruz
19473;Levoid 175mcg 30 comprimidos;09-2024;47.0;Historico_Vendas_Vera_Cruz
20637;Tamarine 12mg 20 cápsulas;09-2024;47.0;Historico_Vendas_Vera_Cruz
8565;Belarina 2mg + 0,02mg 28 comprimidos revestidos;09-2024;47.0;Historico_Vendas_Vera_Cruz
9945;Betadine XR 48mg 30 comprimidos;09-2024;47.0;Historico_Vendas_Vera_Cruz
16929;Januvia 100mg 28 comprimidos revestidos;09-2024;47.0;Historico_Vendas_Vera_Cruz
25413;Capy 50mg/ml Solução Capilar 5% 50ml;09-2024;47.0;Historico_Vendas_Vera_Cruz
20049;Suplemento Hidroeletrolítico Pedialyte Max Coco 500ml;09-2024;47.0;Historico_Vendas_Vera_Cruz
27633;Famox 40mg 10 comprimidos;09-2024;48.0;Historico_Vendas_Vera_Cruz
9093;ARCALION - 200mg, 60 drágeas;09-2024;48.0;Historico_Vendas_Vera_Cruz
15957;Lenços Nasais Umedecidos Salsep Kids 30un;09-2024;48.0;Historico_Vendas_Vera_Cruz
22197;Impere 10mg 30 comprimidos revestidos;09-2024;48.0;Historico_Vendas_Vera_Cruz
27525;Suplemento Vitamínico Unizinco 17,60mg/ml Sabor Tutti Frutti 100ml;09-2024;48.0;Historico_Vendas_Vera_Cruz
4209;Naprix 5mg 90 comprimidos;09-2024;48.0;Historico_Vendas_Vera_Cruz
29472;Suplemento Vitamínico Unizinco 17,60mg/ml Sabor Tutti Frutti 100ml;09-2024;48.0;Historico_Vendas_Vera_Cruz
6309;Proflam 15mg/g Creme 30g;09-2024;48.0;Historico_Vendas_Vera_Cruz
6069;Cimelide 50mg/ml Cimed Suspensão Oral 15ml;09-2024;48.0;Historico_Vendas_Vera_Cruz
14601;Gynopac 4 comprimidos + Creme Ginecológico 35g + 7 aplicadores;09-2024;48.0;Historico_Vendas_Vera_Cruz
28285;Allestra 20 75mcg + 20mcg 63 drágeas;09-2024;48.0;Historico_Vendas_Vera_Cruz
23385;Emla 5%  Creme 5g + 2 bandagens oclusivas;09-2024;48.0;Historico_Vendas_Vera_Cruz
30445;Solução Oftálmica TriSorb 15ml;09-2024;48.0;Historico_Vendas_Vera_Cruz
21945;Xalatan 50mcg/ml Colírio 2,5ml;09-2024;48.0;Historico_Vendas_Vera_Cruz
29880;Vodol 20mg/g Pó 30g;09-2024;48.0;Historico_Vendas_Vera_Cruz
7557;Nivux 100mg + 20mg 12 Comprimidos;09-2024;48.0;Historico_Vendas_Vera_Cruz
29960;Relvar Ellipta 100mcg + 25mcg 30 doses de pó para inalação;09-2024;48.0;Historico_Vendas_Vera_Cruz
29936;Xalatan 50mcg/ml Colírio 2,5ml;09-2024;48.0;Historico_Vendas_Vera_Cruz
29745;Caltren 10mg 30 comprimidos;09-2024;48.0;Historico_Vendas_Vera_Cruz
8085;Tantin 0,060mg + 0,015mg 28 comprimidos revestidos;09-2024;48.0;Historico_Vendas_Vera_Cruz
24681;Vodol 20mg/g Pó 30g;09-2024;48.0;Historico_Vendas_Vera_Cruz
2229;Neosaldina 4 drágeas;09-2024;48.0;Historico_Vendas_Vera_Cruz
19689;Euthyrox 25mcg 50 comprimidos;09-2024;48.0;Historico_Vendas_Vera_Cruz
1233;Fenergan 25mg 20 comprimidos revestidos;09-2024;48.0;Historico_Vendas_Vera_Cruz
5745;Flancox 600mg 14 comprimidos;09-2024;48.0;Historico_Vendas_Vera_Cruz
6213;Arflex Retard 200mg 12 cápsulas de ação prolongada;09-2024;48.0;Historico_Vendas_Vera_Cruz
16761;Stanglit 30mg 60 comprimidos;09-2024;48.0;Historico_Vendas_Vera_Cruz
10173;Motore 250mg 120 cápsulas;09-2024;48.0;Historico_Vendas_Vera_Cruz
23529;Ad-Muc Kids 0,2% Gel Bucal 10g;09-2024;48.0;Historico_Vendas_Vera_Cruz
7869;Allestra 20 75mcg + 20mcg 63 drágeas;09-2024;48.0;Historico_Vendas_Vera_Cruz
15513;Broncho - Vaxom 3,5mg 30 sachês de granulado;09-2024;48.0;Historico_Vendas_Vera_Cruz
20397;Floratil AT 250mg 10 envelopes de 1,25g;09-2024;48.0;Historico_Vendas_Vera_Cruz
7473;Calcort 6mg 20 comprimidos;09-2024;48.0;Historico_Vendas_Vera_Cruz
18261;Cefalium One 750mg 20 Comprimidos;09-2024;48.0;Historico_Vendas_Vera_Cruz
11697;Antiácido Mylanta Plus Sabor Morango 240ml;09-2024;48.0;Historico_Vendas_Vera_Cruz
25689;Androsten UNO 280mg 15 comprimidos revestidos;09-2024;48.0;Historico_Vendas_Vera_Cruz
29313;Icaden 10mg/g Creme Dermatológico 20g;09-2024;48.0;Historico_Vendas_Vera_Cruz
21381;Solução Oftálmica TriSorb 15ml;09-2024;48.0;Historico_Vendas_Vera_Cruz
15429;Relvar Ellipta 100mcg + 25mcg 30 doses de pó para inalação;09-2024;48.0;Historico_Vendas_Vera_Cruz
4281;Caltren 10mg 30 comprimidos;09-2024;48.0;Historico_Vendas_Vera_Cruz
12309;Vasogard 50mg 60 comprimidos;09-2024;48.0;Historico_Vendas_Vera_Cruz
18669;Xarope Cimetosse 13,33mg/ml Sabor Mel e Menta 120ml;09-2024;48.0;Historico_Vendas_Vera_Cruz
21585;Solução Oftálmica Combigan 0,2% + 0,5% 5ml;09-2024;48.0;Historico_Vendas_Vera_Cruz
2961;Bravan Duo 80mg 5mg 30 comprimidos;09-2024;48.0;Historico_Vendas_Vera_Cruz
6897;Topison 1mg/g Creme 20g;09-2024;48.0;Historico_Vendas_Vera_Cruz
4965;Natrilix SR 1,5mg 30 comprimidos revestidos de liberação prolongada;09-2024;48.0;Historico_Vendas_Vera_Cruz
3441;Pressat 2,5mg 30 comprimidos;09-2024;48.0;Historico_Vendas_Vera_Cruz
4389;Roxflan 5mg 30 comprimidos;09-2024;48.0;Historico_Vendas_Vera_Cruz
14985;Buscopan 10mg 20 drágeas;09-2024;48.0;Historico_Vendas_Vera_Cruz
29615;Impere 10mg 30 comprimidos revestidos;09-2024;48.0;Historico_Vendas_Vera_Cruz
24369;Icaden 10mg/g Creme Dermatológico 20g;09-2024;48.0;Historico_Vendas_Vera_Cruz
3189;Zanidip 10mg 30 comprimidos revestidos;09-2024;48.0;Historico_Vendas_Vera_Cruz
5841;Dexador 5mg + 100mg + 100mg + 4mg Solução Injetável 3 ampolas A (2ml) + 3 ampolas B (1ml);09-2024;48.0;Historico_Vendas_Vera_Cruz
8889;Diclin 2mg + 0,035mg 21 comprimidos revestidos;09-2024;48.0;Historico_Vendas_Vera_Cruz
13269;Vastarel MR 35mg 60 comprimidos de liberação prolongada;09-2024;49.0;Historico_Vendas_Vera_Cruz
2109;Buprovil 600mg 20 Comprimidos Revestidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
10809;Lugano 12mcg + 250mcg Refil 60 cápsulas com pó para inalação;09-2024;49.0;Historico_Vendas_Vera_Cruz
29809;Solução Oftálmica Combigan 0,2% + 0,5% 10ml;09-2024;49.0;Historico_Vendas_Vera_Cruz
6117;Malvona Solução Oral 100ml;09-2024;49.0;Historico_Vendas_Vera_Cruz
26205;Neutrofer 500mg 30 comprimidos revestidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
10089;Equitam 120mg 30 comprimidos revestidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
14505;Gyno - Icaden Óvulo 600mg 1 óvulo + 1 dedeira;09-2024;49.0;Historico_Vendas_Vera_Cruz
7749;Betaprospan 5mg/ml 2mg/ml Suspenção Injetável 1 ampola 1ml + seringa + agulha;09-2024;49.0;Historico_Vendas_Vera_Cruz
14133;Miosan 5mg 30 comprimidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
11493;Antiácido Gastrobion Sabor Cereja 240ml;09-2024;49.0;Historico_Vendas_Vera_Cruz
597;Zina 5mg 10 comprimidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
29460;Diclin 2mg + 0,035mg 21 comprimidos revestidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
24465;Andolba 4,5mg/g + 0,5mg/g + 0,5mg/g 43g;09-2024;49.0;Historico_Vendas_Vera_Cruz
21405;Solução Oftálmica Britens 0,2% + 0,5% 5ml;09-2024;49.0;Historico_Vendas_Vera_Cruz
28244;Tylenol Sinus 1g + 60mg 36 comprimidos revestidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
12261;Diosmin SDU 900mg + 100mg Sabor Laranja / Limão 30 sachês com 5g cada;09-2024;49.0;Historico_Vendas_Vera_Cruz
26121;Imunoflan 307,39mg/ml Xarope 120ml;09-2024;49.0;Historico_Vendas_Vera_Cruz
26757;Xarope Seki 120ml;09-2024;49.0;Historico_Vendas_Vera_Cruz
13545;Trezor 20mg 30 comprimidos revestidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
9765;Tylenol Sinus 1g + 60mg 36 comprimidos revestidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
22689;Letrozol 2,5mg Eurofarma 30 comprimidos revestidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
12993;Transamin 250mg 12 comprimidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
2385;AAS Protect 100mg 30 comprimidos revestidos de liberação entérica;09-2024;49.0;Historico_Vendas_Vera_Cruz
15861;Solução Nasal Spray Maresis Ar 0,9% 100ml;09-2024;49.0;Historico_Vendas_Vera_Cruz
6585;Gamaline V 900mg 30 cápsulas moles;09-2024;49.0;Historico_Vendas_Vera_Cruz
12885;Vatis 150mg 90 comprimidos revestidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
19425;Levoid 125mcg 30 comprimidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
9741;Tylenol 750mg 10 comprimidos revestidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
2481;AAS Infantil 100mg com 10 comprimidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
4269;Naprix A 10mg + 10mg 30 cápsulas;09-2024;49.0;Historico_Vendas_Vera_Cruz
2493;Analgésico Novalgina 500mg 10 comprimidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
921;Alektos 20mg 20 comprimidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
1749;Motix FQM 50 Comprimidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
13941;Citalor 20mg 30 comprimidos revestidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
21537;Solução Oftálmica Combigan 0,2% + 0,5% 10ml;09-2024;49.0;Historico_Vendas_Vera_Cruz
4797;Benicar 20mg 30 comprimidos revestidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
28403;AAS Infantil 100mg com 10 comprimidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
14229;Musculare 5mg 15 comprimidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
20913;Laxante L-Enema 130ml;09-2024;49.0;Historico_Vendas_Vera_Cruz
10533;Tecnomet 2,5mg 20 comprimidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
23337;Mel Rosado ADV 30ml;09-2024;49.0;Historico_Vendas_Vera_Cruz
4593;Diovan Amlo Fix 320mg + 10mg 28 comprimidos revestidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
3693;Aradois 100mg 30 comprimidos revestidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
18453;Sumaxpro 85mg + 500mg 2 Comprimidos Revestidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
11553;Engov 12 comprimidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
30395;Gamaline V 900mg 30 cápsulas moles;09-2024;49.0;Historico_Vendas_Vera_Cruz
3561;Bhena 5mg 30 comprimidos revestidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
14529;Gino Canesten 3 Dias 100mg/5g Creme Vaginal 20g + 3 aplicador;09-2024;49.0;Historico_Vendas_Vera_Cruz
14385;Sirdalud 2mg 30 comprimidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
4581;Diovan HCT 160mg + 25mg Novartis 28 comprimidos revestidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
6885;Topison 1mg/g Pomada 20g;09-2024;49.0;Historico_Vendas_Vera_Cruz
8685;Minian 150mcg + 20mcg 63 comprimidos revestidos;09-2024;49.0;Historico_Vendas_Vera_Cruz
20709;Suplemento Alimentar Engov After Sabor Citrus 250ml;09-2024;50.0;Historico_Vendas_Vera_Cruz
21933;Xalacom 50mcg/ml + 5mg/ml Solução Oftálmica 2,5ml;09-2024;50.0;Historico_Vendas_Vera_Cruz
15777;Winter Ap 6mg + 120mg 8 cápsulas;09-2024;50.0;Historico_Vendas_Vera_Cruz
16617;Levemir Flexpen 100U/ml com 1 sistema de aplicação preenchido 3ml;09-2024;50.0;Historico_Vendas_Vera_Cruz
21441;TRAVATAN - 0,04mg/mL, 1 frasco gotejador com 2,5mL de solução de uso oftalmológico;09-2024;50.0;Historico_Vendas_Vera_Cruz
20337;Supositório de Glicerina Granado Infantil 12un;09-2024;50.0;Historico_Vendas_Vera_Cruz
28791;Vitamina D3 50.000UI Althaia 10 Cápsulas Moles;09-2024;50.0;Historico_Vendas_Vera_Cruz
18105;Pastilhas Angino-Rub Sabor Mel e Limão 16un;09-2024;50.0;Historico_Vendas_Vera_Cruz
23901;Trok 20mg/g + 0,64mg/g Creme Dermatológico 30g;09-2024;50.0;Historico_Vendas_Vera_Cruz
18537;Analgésico Novalgina 1g 10 comprimidos efervescentes;09-2024;50.0;Historico_Vendas_Vera_Cruz
17337;Tiorfan 10mg 18 sachês com 1g de granulado;09-2024;50.0;Historico_Vendas_Vera_Cruz
27609;Adipept 20mg 28 comprimidos revestidos;09-2024;50.0;Historico_Vendas_Vera_Cruz
3297;Atacand 8mg 30 comprimidos;09-2024;50.0;Historico_Vendas_Vera_Cruz
28252;Alginac Retard 10 comprimidos revestidos de liberação retardada;09-2024;50.0;Historico_Vendas_Vera_Cruz
69;Esalerg 5mg 10 comprimidos revestidos;09-2024;50.0;Historico_Vendas_Vera_Cruz
9873;Previgrip Weleda 50ml;09-2024;50.0;Historico_Vendas_Vera_Cruz
11133;Camomila Composta Catarinense Solução Oral 150ml;09-2024;50.0;Historico_Vendas_Vera_Cruz
16041;Neosoro 0,5mg/ml 30ml;09-2024;50.0;Historico_Vendas_Vera_Cruz
5445;Biofenac DI 50mg Sabor Cereja 20 comprimidos dispersíveis;09-2024;50.0;Historico_Vendas_Vera_Cruz
21165;Rehidrat 50 Sabor Natural 4 envelopes de 7,34g;09-2024;50.0;Historico_Vendas_Vera_Cruz
16449;Glyxambi 25mg + 5mg 30 comprimidos revestidos;09-2024;50.0;Historico_Vendas_Vera_Cruz
225;Claritin 10mg 12 comprimidos;09-2024;50.0;Historico_Vendas_Vera_Cruz
22389;Vonau Flash 8mg, Sabor Menta 10 comprimidos de desintegração oral;09-2024;50.0;Historico_Vendas_Vera_Cruz
12669;Effient 10mg 30 comprimidos revestidos;09-2024;50.0;Historico_Vendas_Vera_Cruz
13881;Zinpass 10mg 30 comprimidos revestidos;09-2024;50.0;Historico_Vendas_Vera_Cruz
17217;Diamicron MR 30mg 30 comprimidos de liberação prolongada;09-2024;50.0;Historico_Vendas_Vera_Cruz
27717;Ésio 40mg 28 comprimidos revestidos;09-2024;50.0;Historico_Vendas_Vera_Cruz
19953;Puran T4 150mcg 30 comprimidos;09-2024;50.0;Historico_Vendas_Vera_Cruz
9909;Betaserc 16mg 30 comprimidos;09-2024;50.0;Historico_Vendas_Vera_Cruz
897;Rizi 5mg 30 comprimidos revestidos;09-2024;50.0;Historico_Vendas_Vera_Cruz
3885;Propilracil 100mg 30 comprimidos;09-2024;50.0;Historico_Vendas_Vera_Cruz
5649;Nisulid Dispersível 100mg 12 comprimidos dispersíveis;09-2024;50.0;Historico_Vendas_Vera_Cruz
26937;Vitamina D 500UI Althaia Gotas 20ml;09-2024;50.0;Historico_Vendas_Vera_Cruz
6981;Alginac Retard 10 comprimidos revestidos de liberação retardada;09-2024;50.0;Historico_Vendas_Vera_Cruz
13149;Atlansil 100mg 20 comprimidos;09-2024;50.0;Historico_Vendas_Vera_Cruz
14025;Zetsim 10mg + 20mg 30 comprimidos;09-2024;50.0;Historico_Vendas_Vera_Cruz
10113;Fluxon 75mg 30 comprimidos;09-2024;50.0;Historico_Vendas_Vera_Cruz
9657;Naldecon Multi 4 comprimidos;09-2024;50.0;Historico_Vendas_Vera_Cruz
29684;Xarope Vibral 1,5mg/ml Sabor Framboesa 120ml;09-2024;50.0;Historico_Vendas_Vera_Cruz
14673;Amplium G 30mg/g + 20mg/g Creme Ginecológico 40g + 7 aplicadores;09-2024;50.0;Historico_Vendas_Vera_Cruz
27213;Suplemento Vitamínico Neutrofer Prev 60ml;09-2024;50.0;Historico_Vendas_Vera_Cruz
7293;Cataflam D 50mg 20 comprimidos dispersíveis;09-2024;50.0;Historico_Vendas_Vera_Cruz
10161;Tebonin 80mg 30 comprimidos;09-2024;50.0;Historico_Vendas_Vera_Cruz
18225;Suplemento Alimentar Lipomax Cromo 60 cápsulas;09-2024;50.0;Historico_Vendas_Vera_Cruz
6597;Elixir Galenogal 150ml;09-2024;50.0;Historico_Vendas_Vera_Cruz
26433;Xarope Vibral 1,5mg/ml Sabor Framboesa 120ml;09-2024;50.0;Historico_Vendas_Vera_Cruz
25533;Primogyna 1mg 28 drágeas;09-2024;50.0;Historico_Vendas_Vera_Cruz
13185;Daflon 500mg FFPM 60 comprimidos revestidos;09-2024;50.0;Historico_Vendas_Vera_Cruz
3957;Micardis 40mg 30 comprimidos;09-2024;50.0;Historico_Vendas_Vera_Cruz
26925;Vitamina D3 50.000UI Althaia 10 Cápsulas Moles;09-2024;50.0;Historico_Vendas_Vera_Cruz
27765;Novoprazol 20mg 28 cápsulas;09-2024;50.0;Historico_Vendas_Vera_Cruz
29090;Propilracil 100mg 30 comprimidos;09-2024;50.0;Historico_Vendas_Vera_Cruz
18345;Doril Enxaqueca 18 comprimidos revestidos;09-2024;50.0;Historico_Vendas_Vera_Cruz
14481;Gyno - Icaden 10mg/g Creme Vaginal 40g + 7 aplicadores;09-2024;50.0;Historico_Vendas_Vera_Cruz
10521;Condroflex 1,5g + 1,2g 30 sachês com pó para solução oral;09-2024;50.0;Historico_Vendas_Vera_Cruz
15177;Buscoplex Composto Gotas 20ml;09-2024;50.0;Historico_Vendas_Vera_Cruz
25125;Prostatal 160mg 30 cápsulas moles;09-2024;50.0;Historico_Vendas_Vera_Cruz
24322;Bismu-Jet 20ml;10-2024;50.0;Historico_Vendas_Vera_Cruz
898;Rizi 5mg 30 comprimidos revestidos;10-2024;1.0;Historico_Vendas_Vera_Cruz
27226;Alta D 15.000UI 4 Cápsulas Moles;10-2024;1.0;Historico_Vendas_Vera_Cruz
406;Allexofedrin Pediátrico 6mg/ml EMS Sabor Framboesa 60ml;10-2024;1.0;Historico_Vendas_Vera_Cruz
3178;Cordarex 5mg 30 comprimidos;10-2024;1.0;Historico_Vendas_Vera_Cruz
1222;AlleNasal Spray Nasal Antialérgico 120 Doses 16,5ml;10-2024;1.0;Historico_Vendas_Vera_Cruz
30423;Analgésico Tylenol DC Liberação Imediata 20 comprimidos revestidos;10-2024;1.0;Historico_Vendas_Vera_Cruz
2758;Analgésico Tylenol DC Liberação Imediata 20 comprimidos revestidos;10-2024;1.0;Historico_Vendas_Vera_Cruz
994;Advantan 1mg/ml Solução Capilar 20ml;10-2024;1.0;Historico_Vendas_Vera_Cruz
6250;Betametasona 0,1mg/ml sabor Framboesa 120ml;10-2024;1.0;Historico_Vendas_Vera_Cruz
3946;Micardis 80mg 30 comprimidos;10-2024;1.0;Historico_Vendas_Vera_Cruz
11830;Riopan Plus 80mg/ml + 10mg/ml 240ml;10-2024;1.0;Historico_Vendas_Vera_Cruz
17962;Melagrião Própolis e Gengibre Spray Sabor Limão 30ml;10-2024;1.0;Historico_Vendas_Vera_Cruz
6118;Malvona Solução Oral 100ml;10-2024;1.0;Historico_Vendas_Vera_Cruz
3418;Aradois 25mg 60 comprimidos revestidos;10-2024;1.0;Historico_Vendas_Vera_Cruz
6178;Deocil SL 10mg 20 comprimidos;10-2024;1.0;Historico_Vendas_Vera_Cruz
15058;Buscopan Pediátrico 10mg/ml Gotas 20ml;10-2024;1.0;Historico_Vendas_Vera_Cruz
22882;Bálsamo Bengué Aerossol 170ml;10-2024;1.0;Historico_Vendas_Vera_Cruz
18946;Inibina 10mg 30 comprimidos;10-2024;1.0;Historico_Vendas_Vera_Cruz
17290;Azukon MR 30mg 30 Comprimidos;10-2024;1.0;Historico_Vendas_Vera_Cruz
24058;ABC Spray 10mg/ml 30ml;10-2024;1.0;Historico_Vendas_Vera_Cruz
4834;Benicar 40mg 30 comprimidos revestidos;10-2024;1.0;Historico_Vendas_Vera_Cruz
5866;Dexador 5mg + 100mg + 100mg + 0,5mg 20 comprimidos revestidos;10-2024;1.0;Historico_Vendas_Vera_Cruz
7366;Loxonin 60mg 30 comprimidos;10-2024;1.0;Historico_Vendas_Vera_Cruz
262;Dropropizina 3mg/ml Biosintética 120ml;10-2024;1.0;Historico_Vendas_Vera_Cruz
21766;Liposic Gel Oftálmico Estério 10g;10-2024;1.0;Historico_Vendas_Vera_Cruz
19726;Euthyrox 75mcg 50 comprimidos;10-2024;1.0;Historico_Vendas_Vera_Cruz
2170;Doralgina Neo Química 20 drágeas;10-2024;1.0;Historico_Vendas_Vera_Cruz
13498;Lipidil 200mg 30 cápsulas;10-2024;1.0;Historico_Vendas_Vera_Cruz
2890;Corus 50mg 30 comprimidos revestidos;10-2024;1.0;Historico_Vendas_Vera_Cruz
1486;Advil 600mg 12 Horas 12 comprimidos revestidos de liberação prolongada;10-2024;1.0;Historico_Vendas_Vera_Cruz
4246;Naprix A 5mg + 5mg 30 cápsulas;10-2024;1.0;Historico_Vendas_Vera_Cruz
5818;Colchis 1mg 30 comprimidos;10-2024;1.0;Historico_Vendas_Vera_Cruz
10006;Labirin 16mg 30 comprimidos;10-2024;1.0;Historico_Vendas_Vera_Cruz
8866;Diminut 75mcg + 20mcg 21 comprimidos revestidos;10-2024;1.0;Historico_Vendas_Vera_Cruz
82;Esalerg D12 2,5mg + 120mg 10 comprimidos de liberação modificada;10-2024;1.0;Historico_Vendas_Vera_Cruz
21958;Drenatan 0,05mg/ml Solução Oftálmica 2,5ml;10-2024;1.0;Historico_Vendas_Vera_Cruz
15622;Sorine 0,9% Nebulizador 45ml;10-2024;1.0;Historico_Vendas_Vera_Cruz
2098;Dorilen 12 comprimidos;10-2024;1.0;Historico_Vendas_Vera_Cruz
10150;Ginkgo Vital 80mg 30 comprimidos;10-2024;1.0;Historico_Vendas_Vera_Cruz
3166;Angipress 25mg 30 comprimidos;10-2024;1.0;Historico_Vendas_Vera_Cruz
4078;Holmes H 40mg + 12,5mg 30 comprimidos revestidos;10-2024;1.0;Historico_Vendas_Vera_Cruz
742;Avamys Spray Nasal 27,5mg 120 doses 9,1ml;10-2024;1.0;Historico_Vendas_Vera_Cruz
21274;Regulador Intestinal Leiba 200 12 Cápsulas;10-2024;1.0;Historico_Vendas_Vera_Cruz
16870;Glifage XR 750mg 30 comprimidos de liberação prolongada;10-2024;1.0;Historico_Vendas_Vera_Cruz
13390;Neovangy MR 35mg EMS 30 comprimidos revestidos de liberação prolongada;10-2024;1.0;Historico_Vendas_Vera_Cruz
20626;Lacto-Leve Sabor Ameixa 120ml;10-2024;1.0;Historico_Vendas_Vera_Cruz
