Produto;Quantidade_Total;Frequencia_Vendas
Desloratadina 5mg 10 Comprimidos Revestidos Genérico Germed;250.0;13
Primolut-Nor 10mg 30 Comprimidos Genom;250.0;13
OsCal Cálcio+ 500mg 60 Comprimidos;250.0;14
Floratil 250mg 10 Cápsulas;250.0;12
Pomada Nebacetin Baby Prevenção 120g Hypera Pharma;250.0;13
Xefo 8mg 30 Comprimidos Revestidos Biolab;250.0;13
Triplenex Solução Oftálmica 5ml;249.0;12
Amora 2mg/0,03mg 21 Comprimidos Revestidos;249.0;14
Hidralis Sais 45 4 Envelopes Laranja Airela;249.0;12
Nimegon Met 50+850mg 56 Comprimidos Revestidos Supera;249.0;12
Mesalazina 800mg 30 Comprimidos Revestidos Genérico EMS;249.0;14
Invega Sustenna 100mg Injeção Janssen (C1);249.0;13
Dimesilato de Lisdexanfetamina 30mg 30 Cápsulas Genérico Pharlab (A3);249.0;12
Benicar Anlo 40+5mg 30 Comprimidos Revestidos Sankyo;249.0;12
TecnoMet 2,5mg 20 Comprimidos Adium;249.0;12
Vicog 30 Comprimidos Marjan Farma;249.0;13
Cloperastina Xarope 120ml Genérico EMS;249.0;13
Cardilol 25mg 60 Comprimidos Libbs;249.0;12
Pamelor 50mg 30 Comprimidos Cellera (C1);249.0;13
Pantoprazol 40mg 42 Comprimidos Revestidos Genérico EMS;249.0;13
Glink Met 2,5mg + 500mg 60 Comprimidos Revestidos Libbs;249.0;13
Eno Tabs Frutas Sortidas 48 Comprimidos;249.0;13
Benicar Triplo 40mg/25mg/10mg 30 Comprimidos Revestidos;249.0;13
Combfix 37,5/325mg 10 Comprimidos Biosintética (A2);249.0;13
Ruva 5mg 30 Comprimidos Revestidos Eurofarma;249.0;15
Bromexina 120ml Adulto Genérico Medley;249.0;13
Cataflam 50mg 10 Comprimidos Novartis;249.0;12
Lascaft Solução Oftalmológica 3ml;248.0;13
Pomada Dbriz 15g Supera;248.0;12
Aciclovir 400mg 30 Comprimidos Genérico Novartis;248.0;14
Bi-Profenid 150mg 10 Comprimidos Aventis;248.0;12
Valium 10mg 30 Comprimidos Moksha8 (B1);248.0;12
Gripinew 250mg/30mg/250mg/2mg 20 Comprimidos Revestidos;248.0;14
Primogyna 1mg 84 Comprimidos Revestidos Bayer;248.0;13
Amoxicilina + Clavulanato de Potássio 500mg 18 Comprimidos Genérico EMS;248.0;12
Nitazoxanida 20mg/ml Genérico Germed caixa Com 1 frasco Com pó para suspensão De uso oral (frasco Co;248.0;12
Ciclobenzaprina 5mg 30 Comprimidos Revestidos Genérico EMS;248.0;14
Clopidogrel 75mg 28 Comprimidos Revisado Genérico EMS;248.0;14
Fluconazol Genérico EMS 150mg 1 Cápsula;248.0;12
Venzer 32mg 30 Comprimidos Libbs;248.0;12
Luftal Gel 10 Cápsulas Reckitt;248.0;13
Lactosil Flora 30 Cápsulas;248.0;13
Pondera 15mg 20 Comprimidos Revestidos Eurofarma (C1);248.0;13
Pralivio 100mg 20ml Cimed;248.0;13
Buscoduo 10mg/500mg 20 Comprimidos Revestidos;248.0;12
Lactulaxy 667mg/ml Solução Oral Ameixa 120ml;248.0;12
Loratamed 10mg 12 Comprimidos;248.0;12
Optive UD 0,4ml 30 Unidades Allergan;248.0;15
Lamitor CD 50mg 30 Comprimidos Torrent (C1);248.0;13
Lectrum 3,75mg Injeção 1,5ml Sandoz;248.0;14
Malena HCT 20+12,5mg 30 Comprimidos Sigma Pharma;248.0;13
Fluconazol 150mg 2 Cápsulas Genérico Cimed;248.0;12
Buscofem Hot 2 Adesivos Avulsos;248.0;13
Linadib Duo 2,5mg + 1000mg 60 Comprimidos Revestidos Sigma Pharma;248.0;13
Desvenlafaxina Genérico EMS 50mg 30 Comprimidos Revestidos (C1);248.0;13
Nevralgex 300mg + 50mg + 35mg 30 comprimidos;248.0;14
Arcoxia Supera 90mg 14 Comprimidos (C1);248.0;12
Ceclor 250Mg 100Ml Sigma Pharma;248.0;13
Lexotan 3mg 30 Comprimidos Moksha8 (B1);248.0;12
Piemonte 5mg 60 Comprimidos Eurofarma;247.0;14
Zider 10mg 120 Comprimidos Revestidos Libbs (C1);247.0;12
Engov 15mg/150mg/150mg/50mg 6 Comprimidos;247.0;14
Sepurin 120mg/20mg 20 Drágeas;247.0;14
Citrato De Sildenafila 50mg Genérico Medley 2 Comprimidos Revestidos;247.0;12
Selene 0,035mg/2mg 63 Comprimidos Revestidos;247.0;13
Apice 75mg 30 Cápsulas Supera (C1);247.0;13
Naturetti Geleia 130g Hypera Pharma;247.0;12
Vynaxa 20mg 30 Comprimidos Revestidos EMS;247.0;12
Brimonidina 5ml Genérico EMS;247.0;12
Umma Creme Ginecológico 6,5g;247.0;13
Equilid 50mg 20 Cápsulas Aventis (C1);247.0;14
Torsilax 125mg + 50mg + 300mg + 30mg 10 Comprimidos;247.0;12
Florax Sem Sabor Adulto 5mL 5 Frascos Hebron;247.0;14
Brasart BCC 320mg/5mg 30 Comprimidos Revestidos;247.0;15
Quetiapina 100mg 30 Comprimidos Revestidos Genérico EMS (C1);247.0;13
Spray de Própolis Mel Gengibre 35ml;247.0;13
Floratil 250mg em Pó 10 Envelopes;247.0;13
Vensate LP 150mg 30 Cápsulas Cristália (C1);247.0;12
Ibuprofeno 100mg/ml Genérico MedQuímica Solução Oral 20ml;247.0;13
Carbocisteína Xarope Infantil 100ml Genérico Prati-Donaduzzi;247.0;14
Etna 1,0mg/2,5mg/1,5mg 50 Cápsulas Duras;246.0;13
Albendazol 40mg/ml Genérico Prati Suspensão Oral 10ml;246.0;13
Diminut 0,075mg/0,02mg 21 Comprimidos Revestidos;246.0;14
Ibuprofeno 600mg Genérico Prati 30 Comprimidos Revestidos;246.0;12
Clavulin BD 875mg 14 Comprimidos Revestidos;246.0;13
Loratadina 1mg/ml Genérico Cimed Xarope 100ml;246.0;12
Diclofenaco Dietilamônio Gel 60g Genérico EMS;246.0;14
Ralzin 100mg 30 Comprimidos Revestidos Prati Donaduzzi (C1);246.0;13
Gelmax EMS Tradicional 240ml;246.0;12
Sumatriptana 50mg 6 Comprimidos Revestidos Genérico Biolab;246.0;12
Azi Sigma Pharma 500mg 3 Comprimidos;246.0;14
Alprazolam 0,5mg 30 Comprimidos Genérico Biosintética (B1);246.0;13
Aymee 10mg 7 Comprimidos Revestidos Libbs (C1);246.0;12
Amato 25mg 60 Comprimidos Revestidos;246.0;13
Microdiol 0,15mg/0,03mg 21 Comprimidos Revestidos;246.0;12
Gésico Eurofarma 50mg 10 Cápsulas (A2);246.0;13
Atenolol + Clortalidona 50mg + 12,5mg 30 Comprimidos Genérico Sandoz;246.0;15
Vytorin 10+40mg 30 Comprimidos Organon;246.0;14
Digesan 10mg 20 Cápsulas Eurofarma;246.0;14
Tramadol 100mg 15ml Genérico Germed (A2);246.0;13
Oxycontin 20Mg 28 Comprimidos Mundipharma (A1);246.0;13
Anador 1g 20 Comprimidos;246.0;12
Lisador Dip Solução Oral 20ml;246.0;14
Terbinafina 250mg 28 Comprimidos Genérico Prati-Donaduzzi;246.0;12
Óleo Essencial Therapi Alecrim 10ml;245.0;13
Zinpass Eze 10mg/10mg 30 Comprimidos Revestidos;245.0;13
Paco 500+30Mg 12 Comprimidos Revestidos;245.0;12
Natrilix SR 1,5mg 30 Comprimidos Revestidos Servier;245.0;14
Domperidona 10mg Genérico Ranbaxy 30 Comprimidos;245.0;14
Acertanlo 14+10mg 30 Comprimidos Servier;245.0;13
Traumeel S 10 Ampolas Heel;245.0;13
Allestra 15 0,015+0,06mg 84 Comprimidos Revestidos Aché;245.0;12
Jogger 500+400mg 30 Cápsulas Biosintética;245.0;14
Cetoprofeno 50mg 24 Cápsulas Genérico EMS;245.0;12
Biofenac DI 50mg 10 Comprimidos Aché;245.0;15
Tramadol 50mg 10 Cápsulas Genérico Germed (A2);245.0;15
Allexofedrin Pediátrico Framboesa Suspensão Oral 60ml;245.0;13
Dorilax DT 450+50+35mg 4 Comprimidos Envelope Avulso Aché;245.0;13
Paroxetina 20mg 30 Comprimidos Revestidos Genérico Teuto (C1);245.0;13
Prednisolona 3mg 120ml Genérico Biosintética;245.0;14
Creme Belavie 30g Genom;245.0;13
Evista 60mg 30 Comprimidos Revestidos Lilly;244.0;15
Targin 10+5mg 28 Comprimidos Revestidos  Mundipharma (A1);244.0;15
Plenance 10mg 90 Comprimidos Revestidos;244.0;13
Diovan 160mg 28 Comprimidos FQM;244.0;14
Dicloridrato De Betaistina 24mg Genérico Prati 30 Comprimidos;244.0;13
Benicar HCT 40mg+12,5mg 30 Comprimidos Sankyo;244.0;13
Azod 50mg 60 Comprimidos Revestidos Supera (C1);244.0;12
Floratil 250mg 6 Cápsulas;244.0;12
Ondansetrona 4mg 30 Comprimidos Orodispersíveis Genérico Althaia;244.0;13
Relestat Solução Oftálmica 5ml;244.0;13
Tormiv SL 10mg 10 Comprimidos Sublinguais;244.0;13
Tramadol + Paracetamol 37,5mg + 325mg 10 Comprimidos Genérico EMS (A2);244.0;13
Forfig 200mg 60 Cápsulas;244.0;13
Caldê Max 60 Comprimidos;244.0;14
Emprol XR 25mg 30 Comprimidos Revestidos;244.0;13
Clonazepam 2mg 60 Comprimidos Genérico EMS (B1);244.0;13
Simeticona 125mg 10 Cápsulas Genérico EMS;244.0;14
Gotas Prostáticas Praiamar 60ml;244.0;13
Amoxicilina 400mg 100ml Genérico EMS;244.0;13
Aristab 10mg 60 Comprimidos Aché (C1);244.0;12
Adinos Gel Dermatológico 15g;244.0;13
Levoid 112mcg 30 Comprimidos Aché;244.0;12
Lipidil 160mg 60 Comprimidos Abbott;244.0;13
Leite de Magnésia Eno Magno Sachê 10ml Hortelã GSK Avulso;244.0;12
Novotram Par 37+325mg 20 Comprimidos Hypermarcas (A2);244.0;12
Xarope Adulto Atossion 100ml Elofar;243.0;12
Dozoito 25mg 30 Comprimidos Biolab;243.0;12
Repopil 35 2mg/0,035mg 21 Comprimidos Revestidos;243.0;13
Atelop 5mg 30 Comprimidos Germed;243.0;12
Nervocalm 250mg 20 Comprimidos;243.0;13
Daforin 20mg 30 Comprimidos Revestidos Sigma Phar (C1);243.0;13
Elatium 24mg 30 Cápsulas Liberação Prolongada Prati RX (C1);243.0;12
Cinarizina Genérico Ranbaxy 25mg 30 Comprimidos;243.0;12
Firmacal MDK Artro 1000mg 30 Comprimidos Revestidos Benne;243.0;12
Spidufen 770mg (ibuprofeno 400mg+ Arginina 370mg) Zambon Blister 3 Comprimidos Revestidos;243.0;13
Durateston 250mg/ml Solução Injetável 1ml 1 Ampola;243.0;12
Artrolive 500mg/400mg 90 Cápsulas Dura;243.0;12
Stugeron 75mg 30 Comprimidos Janssen-Cilag;243.0;12
Vynaxa 2,5mg 60 Comprimidos Revestidos;243.0;13
Propion Mel e Verde 30ml;243.0;12
Novotram Par 37+325mg 10 Comprimidos Hypermarcas (A2);243.0;13
Dipirona Sódica 1g Genérico Prati 10 Comprimidos;243.0;12
Cataflam 50mg 20 Comprimidos Novartis;243.0;13
Vasopril Plus 10mg+25mg 30 Comprimidos Biolab;243.0;13
Angipress 25mg 30 Comprimidos Aché;243.0;13
Dimesilato de Lisdexanfetamina 50 mg 30 Cápsulas Genérico Nova Química (A3);243.0;12
Sitagliptina Genérico Sandoz 50mg 30 Comprimidos Revestidos;243.0;13
Hepalina Avulso 10ml Flaconete;243.0;13
Cefalexina 500mg Genérico Teuto 10 Comprimidos Revestidos;242.0;13
Paracetamol 200mg/ml Genérico Cimed Solução Oral 15ml;242.0;13
Efexor XR 37,5mg 30 Cápsulas Upjohn (C1);242.0;13
Novocilin 400Mg/5M 100Ml Ache;242.0;13
Ibuprofeno 300mg 20 Comprimidos Algy-Fland Vitamedic;242.0;14
Ablok Plus 25+12,5mg 30 Comprimidos Biolab;242.0;12
Allegra Antialérgico Pediátrico Cloridrato de Fexofenadina Suspensão Oral 150ml;242.0;12
Pomada Quadriderm 20G Mantecorp;242.0;13
Plagrel 75mg 28 Comprimidos Revestidos Sandoz;242.0;13
Finasterida 1mg 30 Comprimidos Revestidos Genérico EMS;242.0;13
Dorflex Max 600+70+100mg 4 Comprimidos Opella Avulso;242.0;12
Desenvo 100mg 60 Comprimidos Revestidos Biosintética (C1);242.0;13
Prednisona 5mg 20 Comprimidos Genérico Neo Química;242.0;13
Viofta 0,40% Sol Oft 10Ml Legrand;241.0;12
Sonozzz Passiflora 30 Cápsulas Procter;241.0;12
Gliclazida 30mg 30 Comprimidos Revestidos Genérico Torrent;241.0;13
Rosucor 10mg 60 Comprimidos Revestidos Torrent;241.0;13
Cloridrato De Amiodarona 100mg Genérico Medley 30 Comprimidos;241.0;13
Biofenac DI 20 Comprimidos Aché;241.0;12
Edifican 150mg 1 Comprimido Ache;241.0;12
Cimelide Suspensão Oral 15ml;241.0;12
Somalgin Cardio 200mg 32 Comprimidos Revestidos Sigma;241.0;12
Leiba 12 Cápsulas União Química;241.0;12
Diamicron MR 30 Comprimidos Servier;241.0;14
Amoxicilina Suspensão Oral 250mg/5ml 150ml Genérico Cimed;241.0;12
Persur 2,5mg 60 Comprimidos Hypera;241.0;12
Olmecor 40mg 30 Comprimidos Revestidos Torrent;241.0;13
Depo-Medrol 40mg/ml Suspensão Injetável 2ml 1 Ampola;241.0;15
Artico 1,5+1,2g Gran Guaraná 30 Sachês Eurofarma;241.0;12
Desalex 5mg 30 Comprimidos Revestidos Supera;241.0;12
Enantato De Noretisterona 50mg + Valerato De Estradiol 5mg Genérico Eurofarma Ampola 1ml;241.0;13
Remeron Soltab 15mg 30 Comprimidos Supera (C1);241.0;13
Arnica Gel 60g Total Almeida Prado;241.0;12
Digeliv 30 Sachês de 2g;240.0;12
Sinvastatina 20mg Genérico Cimed 30 Comprimidos Revestidos;240.0;13
Escitalopram 20mg 60 Comprimidos Revestidos Genérico Sandoz (C1);240.0;14
Movydia 200mg 10 Cápsulas Abbott (C1);240.0;13
Cetoconazol + Betametasona + Neomicina Pomada Dermatológica 30g Genérico Eurofarma;240.0;13
Complexo Homeopático Almeida Prado 11 60 Comprimidos;240.0;12
Lipidil 160mg 30 Cápsulas;240.0;13
Feminique 30 21 Comprimidos Revestidos Aché;240.0;12
Xarope Guaco Herbarium 120ml;240.0;12
Creme Nistatina Vaginal 60g Genérico Prati;240.0;14
Gabapentina 300mg 30 Cápsulas Genérico Prati (C1);240.0;12
Micropil R21 0,075 + 0,030mg 63 Comprimidos Revestidos Sigma;240.0;14
Nimesilam 100mg 12 Comprimidos;240.0;12
Drenogrip 12 Comprimidos Revestidos Belfar;239.0;12
Terocoxi 60mg 14 Comprimidos Cristália (C1);239.0;13
Abcler 10ml Airela;239.0;13
Noex 50mcg 200 Doses Eurofarma;239.0;12
Advipro 11,6mg 30g Gel GSK;239.0;13
Maxiflox Solução Oftálmica 5ml Latinofarma;239.0;12
Clenil HFA 200 mcg Spray 200 Doses Chiesi;239.0;12
Ibuprofeno 400mg Genérico Cimed 10 Cápsulas;239.0;12
Ibuprofeno 600mg 10 Cápsulas Genérico Althaia;239.0;14
Leite de Magnésia Hortelã Suspensão Oral 120ml;239.0;13
Rubenti 200mg 60 Cápsulas Duras;239.0;15
Ecasil 81mg 30 Comprimidos;239.0;14
Tylenol 500mg 20 Comprimidos Revestidos;239.0;12
Pressat 2,5mg 60 Comprimidos Biolab;239.0;12
Niki Conect 3mg + 0,02mg 30 Comprimidos Revestidos EMS;239.0;14
Ondif 4mg 10 Filmes;239.0;13
Pregabalina 75mg 30 Cápsulas Genérico Teuto (C1);239.0;13
Flux SR 1,5mg 90 Comprimidos Revestidos Biolab;239.0;13
Losec Mups 10mg 14 Comprimidos Revestidos;239.0;15
Prysma 3mg 20 Comprimidos;239.0;12
Dexador Arese 5000mcg 20 Comprimidos Revestidos;239.0;13
Salsep Spray Nasal 50ml;239.0;13
Prednisolona 20mg 10 Comprimidos Genérico EMS;239.0;12
Diclofenaco Potássico 50mg 20 Comprimidos Revestidos Genérico Medley;239.0;14
Flancox 500mg 14 Comprimidos Revestidos Aspen;239.0;13
Donepezila 10mg 30 Comprimidos Revestidos Genérico Torrent (C1);238.0;12
Fiasp 100U/ml 1 Unidade 10ml Novo Nordisk;238.0;13
Artico PO 30 Sachês Laranja Eurofarma;238.0;12
Amplium G Creme Vaginal 40g 7 Aplicadores;238.0;12
Spark 250mg 30 Comprimidos Momenta (C1);238.0;14
Embo 2,5mg 60 Comprimidos Revestidos Biolab;238.0;12
Epocler Todo Dia 60 Comprimidos;238.0;12
Tanduo 0,5mg+0,4mg 30 Cápsulas Apsen;238.0;12
Diovan HCT FQM 160mg + 12,5mg 28 Comprimidos;238.0;13
Prednisolona 5mg 20 Comprimidos Genérico Althaia;238.0;12
Codein 30mg 12 Comprimidos Cristália (A2);238.0;12
Xaloftal 0,05mg/ml Solução Oftálmica 2,5ml;238.0;12
Decadron 4mg 1x2,5ml Injetável Aché;238.0;12
Aplause 20mg 30 Comprimidos Revestidos;238.0;12
Mylanta Plus Menta Suspensão Oral 240ml;238.0;13
Allestra 20 0,075mg+0,020mg 21 Drágeas Aché;238.0;12
Monocordil 50mg 30 Cápsulas;238.0;13
Pressat 5mg 60 Comprimidos Biolab;238.0;14
Nevralgex 300+50+35mg 10 Comprimidos Envelope Cimed Avulso;238.0;13
Forfig 300mg 30 Cápsulas Momenta;238.0;12
Stanglit 15mg 30 Comprimidos Libbs;238.0;12
Andriodermol Solução Dermatológica 50ml;238.0;12
Omeprazol 20mg Genérico Globo Pharma 28 Comprimidos;238.0;12
Nazzo Oto 20ml Supera;237.0;12
Zinpass 10mg 30 Comprimidos Revestidos Medley;237.0;13
Quet 100mg 30 Comprimidos Revestidos Cl Eurofarma (C1);237.0;12
Plenance 20mg 30 Comprimidos Revestidos Libbs;237.0;14
Clob-X 0,05% 59ml Loção Capilar Galderma;237.0;13
Insulina Humalog U-100 10Ml Eli Lilly;237.0;13
Ultrox SL 10mg 20 Comprimidos Supera;237.0;13
Velija 30mg 30 Cápsulas Libbs (C1);237.0;14
Vurtuoso 5mg 30 Comprimidos Lundbeck (C1);237.0;12
Enterofigon 50mg/10mg/ml Solução Oral Abacaxi 10ml;237.0;14
Trezete 10mg/10mg 30 Comprimidos Revestidos;237.0;13
Helleva Supera 80mg 10 Comprimidos;237.0;13
BUP 150mg 30 Comprimidos Revestidos Eurofarma (C1);237.0;13
Diprosalic Solução 30ml Mantecorp;237.0;12
Dexclorfeniramina Genérico EMS 2mg 20 Comprimidos;237.0;13
Vazy 10mg 30 Cápsulas Sigma Pharma (B2);237.0;13
Ritalina 10mg 30 Comprimidos;237.0;12
Nazzo 240ml+30 Sachês Supera;237.0;13
Prazol 15mg 28 Cápsulas Cellera;236.0;12
Pantoprazol 20mg 42 Comprimidos Revestidos Genérico EMS;236.0;14
Euprostatin 2mg 30 Comprimidos Sigma-Pharma;236.0;12
Floral Therapi Calmim 30ml;236.0;13
Extrato de Própolis Silvestre Baldoni 30ml;236.0;13
Advil Mulher 400mg 2 Cápsulas;236.0;12
Deltametrina Shampoo 2mg 100ml Pediderm Cifar;236.0;15
Assert 100mg 30 Comprimidos Revestidos;236.0;12
Dipropionato de Beclometasona 200Mcg Aerosol 200 Doses Genérico Glenmark;236.0;12
Gamaline V 900mg 15 Cápsulas Herbarium;236.0;12
Lisador Dip 1g 4 Comprimidos Farmasa AV*;236.0;13
Runner EZE 10+10mg 60 Comprimidos Biosintética;236.0;12
Olmy HCT 40+25mg 30 Comprimidos Revestidos Germed;236.0;13
Neo Loratadin 10mg 12 Comprimidos;236.0;12
Dropropizina 1,5mg/ml Genérico Aché 120ml;236.0;13
Modik 50mg 12 Sachês Germed;236.0;12
Caldê K2 30 Comprimidos Revestidos;236.0;13
Plagrel 75mg 56 Comprimidos Revestidos Sandoz;236.0;13
Dobeven 500mg 60 Cápsulas Duras;236.0;12
Serenata 100mg 60 Comprimidos Revestidos;236.0;13
Atorvastatina 80mg 30 Comprimidos Revestidos Genérico EMS;236.0;13
Primera 20Mcg 63 Comprimidos Revestidos;236.0;13
Amclavu BD 80+11,4mg/ml Pó para Suspensão Oral 70ml Genom;236.0;12
Sincro XR 12,5mg 30 Comprimidos Momenta (C1);235.0;13
Gabapentina 300mg 30 Cápsulas Genérico Cimed (C1);235.0;13
Quet 25mg 30 Comprimidos Revestidos Cl Eurofarma (C1);235.0;12
Gestinol 0,075mg/0,030mg 28 Comprimidos Revestidos;235.0;12
Flutinol 1mg/ml frasco 5ml;235.0;15
Carbolitium Cr 450mg 60 Comprimidos Eurofarma (C1);235.0;12
Pedialyte Max Uva 500ml;235.0;12
Serenata 100mg 30 Cápsulas Torrent (C1);235.0;12
Dalyne 3mg/0,03mg 21 Comprimidos Revestidos;235.0;13
Glimepirida 4mg Genérico Cimed 30 Comprimidos;235.0;14
Domperix 1mg 100ml;235.0;14
Levoid 175mcg 30 Comprimidos Aché;235.0;13
Strepsils Laranja 8,75mg 16 Pastilhas;235.0;13
Drospirenona + Etinilestradiol Genérico EMS 3mg + 0,02mg 72 Comprimidos Revestidos;235.0;12
Novolin R Penfil 100ui/Ml 5x3ml Novo Nor;235.0;12
Neo Fedipina 20mg 30 Comprimidos;235.0;14
Nebivolol 5mg 30 Comprimidos Genérico EMS;235.0;13
Velunid 450+50mg 60 Comprimidos Farmasa;235.0;13
Probid 5 Cápsulas;235.0;13
Provance Imune 10ml Gotas Aché;235.0;14
Cimelide 100mg 12 Comprimidos;235.0;12
Amoxicilina + Clavulanato de Potássio 875mg 14 Comprimidos Revestidos Genérico Eurofarma;234.0;14
Bramicar Sigma Pharma 40mg 30 Comprimidos;234.0;12
Metoprolol 25mg Genérico Cimed 30 Comprimidos Revestidos;234.0;13
Pristiq 100mg 28 Comprimidos Revestidos;234.0;13
Metamucil Pó para Solução Oral 210g;234.0;12
Escena Cristália 10mg 30 Comprimidos (C1);234.0;13
Simeco Plus Suspensão Oral 240ml;234.0;12
Melysse XPE 50mg/ml Adicional 120ml Biosintética;234.0;15
Artrolive 30 Cápsulas Ache;234.0;15
Novocilin Aché 500mg 21 Cápsulas;234.0;12
Ultraproct LDO Creme Retal 30g + Aplicador;234.0;12
Ganfort Solução Oftálmica 3ml;234.0;13
Ecoxe 90mg 7 Comprimidos (C1);234.0;13
Tobracin Solução Oftálmica 0,3% 5ml Latinofarma;234.0;12
Glucoreumin 1,5g 30 Sachês Mylan;234.0;12
Brasart BCC 160mg/5mg 30 Comprimidos Revestidos;234.0;12
Fostair Spray 200/6mcg 120 Doses Chiesi;234.0;13
"Tylenol Sinus Johnson &amp; Johnson 24 Comprimidos Revestidos";234.0;12
Novamox 875mg/125mg 14 Comprimidos;234.0;13
Xarope Leg 0,5mg/ml 100ml Eurofarma;234.0;12
Aristab 20mg 30 Comprimidos Aché (C1);234.0;13
Bhena 10mg 90 Comprimidos Revestidos Biolab;234.0;13
Levetiracetam 750mg 30 Comprimidos Revestidos Genérico Eurofarma (C1);233.0;14
Capilarema 75mg 60 Comprimidos;233.0;12
Tansulosina 0,4mg 60 Cápsulas Genérico Geolab;233.0;12
Esc ODT 10mg 30 Comprimidos Eurofarma (C1);233.0;13
Pondera 10mg 20 Comprimidos Revestidos;233.0;12
Mylicon Suspensão Oral 15ml;233.0;13
Xafac 20mg Apsen 98 Comprimidos;233.0;12
Floral Therapi Maternim 30ml;233.0;14
Gengimin 160mg 15 Comprimidos FQM;233.0;12
Quadriderm Creme 20G Mantecorp;233.0;12
Ebatz 2mg 90 Comprimidos Revestidos Libbs;233.0;13
Cerazette 75mcg 28 Comprimidos Revestidos;233.0;14
Nebitah 5mg 30 Comprimidos Aché;233.0;13
Ivermectina 6mg Genérico Vitamedic 4 Comprimidos;233.0;13
Brasart BCC 160+5mg 60 Comprimidos Revestidos Sigma;233.0;12
Concor 1,25mg 30 Comprimidos Revestidos Merck;233.0;14
Hixizine 25mg 30 Comprimidos Theraskin;233.0;13
Donepezila 5mg 30 Comprimidos Revestidos Genérico Torrent (C1);233.0;12
Trezor 20mg 60 Comprimidos Revestidos Aché;233.0;12
Doricin 35mg/300mg/50mg 36 Comprimidos;233.0;15
Maxapran 20mg 28 Comprimidos Ache (C1);233.0;14
Revange 37,5 + 325mg 20 Comprimidos Revestidos Aché (A2);233.0;12
Clortalidona 25mg 60 Comprimidos Genérico EMS;233.0;13
Zolpidem 5mg 30 Comprimidos Sublinguais Genérico Germed (B1);233.0;14
Xarope Desloratadina 0,5mg/ml 100ml Genérico EMS;233.0;13
Tibolona 2,5mg 30 Comprimidos Genérico EMS;232.0;12
Azukon MR 30mg 60 Comprimidos Torrent;232.0;14
Floral Kids Therapi 30ml Desobediência;232.0;12
Aradois HCT Biolab 50mg + 12,5mg 30 Comprimidos;232.0;12
Cocyntal 10 Frascos Boiron;232.0;12
Dual 30mg 60 Cápsulas Ache (C1);232.0;13
Alopurinol 100mg Genérico Medley 30 Comprimidos;232.0;12
Profenid 100mg/2ml Injetável 6 Ampolas Aventis;232.0;12
Iumi ES 3mg/0,02mg 120 Comprimidos Revestidos;232.0;13
Óleo Essencial Therapi 10ml Refúgio;232.0;13
Lipless 100mg 30 Comprimidos Biolab;232.0;14
Lactosil 4.500 FCC 30 Comprimidos Apsen;232.0;14
Creon 25000 30 Cápsulas Abbott;232.0;12
Besomed Almeida Prado 60 Comprimidos;232.0;13
Monocordil Sublingual 5mg 30 Comprimidos Baldacci;232.0;13
Colírio Geolab Solução Oftalmológica 20ml;232.0;13
Cabertrix 8 Comprimidos Adium;232.0;13
Sertralina 100mg 30 Comprimidos Revestidos Genérico EMS (C1);232.0;12
Seizla 150mg 60 Comprimidos Revestidos Torrent (C1);232.0;15
Alurax 2mg 30 Comprimidos Revestidos;232.0;12
Teroquatro 4mg/ml 5ml Latinofarma;232.0;13
Epocler 10ml 12 Unidades Hypera Pharma;231.0;14
Suganon 5mg 30 Comprimidos Eurofarma;231.0;13
Xarope Ebastel 60ml Eurofarma;231.0;13
Traturil Granulado 1 Envelopes de 8g;231.0;12
Acheflan Aerosol 75ml Aché;231.0;14
Diovan Amlo Fix 80+5mg 28 Comprimidos Revestidos FQM;231.0;12
Sitglu Met 850mg 56 Comprimidos Brace Pharma;231.0;13
Otosylase Sol Otol 10ml Geolab;231.0;12
Rinosoro XT Gotas 30ml;231.0;13
Calminex Diclo 11,6mg/g 85ml Aerossol;231.0;13
Runner 5mg 30 Comprimidos Revestidos Ache;231.0;14
Benegrip Multi Febre e Dor 15ml Gotas Hypera Pharma;231.0;13
Maresis Jato Forte Spray Solucão Nasal 150ml;231.0;14
Donaren Retard 150mg 30 Comprimidos;231.0;12
Curc AOX+ 30 Comprimidos Revestidos Mantecorp;231.0;14
Vacina Pneumocócica 23 Pneumovax 23 AD/PED 25 MCG MSD + Aplicação;231.0;12
Cebion 1g 10 Comprimidos Efervescentes Procter;231.0;13
Atorvastatina 40mg 30 Comprimidos Revestidos Genérico Medley;231.0;13
Vaslip 10mg 30 Comprimidos Biolab;231.0;13
Amoxicilina + Clavulanato De Potássio 500mg 21 Comprimidos Revestidos Genérico Sandoz;231.0;13
Daforin Sigma Pharma 10mg 20 Cápsulas (C1);231.0;12
Floral Kids Therapi 30ml Sonequita;231.0;14
Vimpat 100mg 28 Comprimidos Revestidos UCB (C1);231.0;14
Paracetamol + Codeína 24 Comprimidos Genérico Biolab (A2);230.0;13
Antiverrugas Pointts Aerossol Dermatológico 80ml + 12 Aplicadores;230.0;12
Rivaroxabana 10mg 30 Comprimidos Revestidos Genérico EMS;230.0;13
Brilinta 90mg 60 Comprimidos Revestidos AstraZeneca;230.0;12
Prednisolona 40mg 7 Comprimidos Revestidos Genérico Althaia;230.0;13
Tylenol Sinus 500mg 36 Comprimidos;230.0;13
Metoprolol 100mg 30 Comprimidos Genérico Biolab;230.0;12
