Produto;Quantidade_Total;Frequencia_Vendas
Fluviral Dia 20 comprimidos;291.0;15
Predsim 11mg/ml Gotas 20ml;291.0;12
Analgésico Advil 400mg 20 cápsulas líquidas;291.0;12
Atacand Comb 16mg + 5mg 30 comprimidos + 30 comprimidos de liberação prolongada;291.0;13
Angipress 50mg 30 comprimidos;291.0;14
Xultophy 100UI/ml + 3,6mg/ml 1 sistema de aplicação com 3ml de solução;291.0;13
Trayenta Duo 2,5mg / 1000mg 60 comprimidos revestidos;291.0;14
Enax 200mg 30 comprimidos revestidos;291.0;13
Marevan 5mg 10 comprimidos;291.0;12
Pastilhas Vick Drops Sabor Artificial de Cereja 10g;291.0;13
Maxidex Pomada Oftálmica 1mg/g 3,5g;291.0;14
Montelair 5mg Sabor Cereja 60 comprimidos mastigáveis;291.0;12
Teste de Gravidez Fast Test Plus 1un;291.0;13
Lisador 4 comprimidos;290.0;13
Artrolive 500mg + 400mg 90 cápsulas;290.0;12
Esalerg 1,25mg/ml Gotas 20ml;290.0;14
Sulfato de Hidroxicloroquina 400mg EMS 30 comprimidos revestidos;290.0;14
Apidra 100UI/ml 1 ampola com 10ml;290.0;12
SeloZok 100mg 30 comprimidos revestidos de liberação controlada;290.0;13
Magnostase 2mg 12 comprimidos;290.0;12
Xarope Desalex 100ml;290.0;13
Teste de Gravidez Clearblue Plus;290.0;12
Janumet 50mg + 500mg 56 comprimidos revestidos;290.0;13
Diamox 250mg 30 comprimidos;290.0;12
Nociclin 0,15mg + 0,03mg 21 comprimidos;290.0;13
Solução Oftálmica Octifen 0,25mg/ml 5ml;290.0;13
Reparil 10mg/g + 50mg/g Gel 100g;290.0;12
Diclac SR 75mg 20 comprimidos;290.0;12
Xarope Glyteol 200mg/15ml Sabor Morango 100ml;290.0;13
Cizax 5mg 30 comprimidos;289.0;12
Duomo 4mg Eurofarma, 30 comprimidos;289.0;14
Osteotrat 35mg 4 comprimidos revestidos;289.0;13
Betadine 24mg 30 comprimidos;289.0;14
Androsten 94mg 30 comprimidos;289.0;13
Pastilhas Benalet Sabor Mel e Limão 4un;289.0;15
Pradaxa 150mg 30 cápsulas;288.0;12
Analgésico Dorflex 24 comprimidos;288.0;13
Steaton 200mg 60 cápsulas moles;288.0;13
Solução Oftálmica Cetrolac MD 4mg/ml 10ml;288.0;14
Fentizol 0,02g/g Creme Dermatológico 20g;288.0;13
Lavagem Nasal Nasoar XT 5,0% Refil 15 sachês;288.0;12
Psorex 0,5mg/g Pomada Dermatológica 30g;288.0;14
Antialérgico Allegra 60mg 10 comprimidos revestidos;288.0;12
Drenatan 0,05mg/ml Solução Oftálmica 2,5ml;288.0;13
Benicar HCT 40mg/25mg 30 comprimidos revestidos;288.0;12
Bicarbonato de Sódio ADV 10 Sachês de 2,5g cada;288.0;12
Dacxi 10mg 30 comprimidos revestidos;288.0;15
Synthroid 150mcg 30 comprimidos;287.0;14
Galvus Met 50mg + 850mg 56 comprimidos revestidos;287.0;15
Noripurum Fólico 100mg + 0,35mg 30 comprimidos mastigáveis;287.0;14
Prelone 5mg 20 comprimidos;287.0;13
Cordarex 2,5mg 30 comprimidos;287.0;12
Antiácido Gastrol Blister 20 Pastilhas;287.0;14
Holmes H 20mg + 12,5mg 30 comprimidos revestidos;287.0;15
Laxante Fitoterápico Naturetti Geleia Sabor Ameixa 130g;287.0;12
Adinos 0,5mg/g Gel Creme 30g;287.0;13
Gaeso 20mg 28 comprimidos;287.0;12
Lacday 10.000 FCC ALU EMS 60 comprimidos mastigáveis;287.0;12
Eliquis 2,5mg 20 comprimidos revestidos;287.0;12
Hidrion 40mg + 100mg 30 comprimidos;286.0;13
Probiatop 30 sachês com 1g;286.0;13
Sumax 50mg 2 comprimidos revestidos;286.0;13
Suplemento Alimentar Ofolato SOP Sabor Tangerina 30 sachês;286.0;12
Halobex 0,05% Creme Dermatológico 30g;286.0;13
Symdulor SL 10mg 10 comprimidos sublinguais;286.0;14
Equitam 120mg 30 comprimidos revestidos;286.0;12
Infralax 15 comprimidos;286.0;12
Advantan 1mg/g Loção 20g;286.0;12
Itralex 100mg 4 Cápsulas Duras;286.0;13
Concor 5mg 30 comprimidos revestidos;285.0;12
Ritmonorm 300mg 30 comprimidos revestidos;285.0;13
Diosmin SDU 900mg + 100mg Sabor Laranja / Limão 15 sachês com 5g cada;285.0;13
Metamucil Pó Sabor Original 210g;285.0;14
Solução Spray Canesten 10mg/ml 30ml;285.0;12
Annita 20mg/ml, 1 frasco com 45ml de pó para suspensão de uso oral;285.0;12
Tarfic 0,1% Pomada Dermatológica 30g;285.0;13
Noripurum 100mg 30 comprimidos mastigáveis;285.0;13
Solução Oral Nasaliv Sabor Cereja 60ml;285.0;12
Solução Oftálmica Pilocarpina 4% 10ml;285.0;13
Colact 667mg/ml Sabor Salada de Frutas 120ml;285.0;15
Descongestionante em Jato Contínuo Vick Vapo Spray 100ml;285.0;12
Antiácido Pó Efervescente Estomazil Sabor Abacaxi 6 envelopes com 5g cada;285.0;13
Puran T4 88mcg 30 comprimidos;285.0;13
Gino Canesten 3 Dias 100mg/5g Creme Vaginal 20g + 3 aplicador;285.0;13
Levemir Flexpen 100U/ml com 1 sistema de aplicação preenchido 3ml;284.0;13
Torsilax Neo Química 12 comprimidos;284.0;12
Vonaugasmax 250mg 20 cápsulas moles;284.0;13
Glucovance 500 + 5mg 30 comprimidos revestidos;284.0;13
Fluidificante e Descongestionante Nasal Rinosoro Jet Infantil 0,9% 100ml;284.0;13
Solução Nasal Sorine Infantil 0,9% Gotas 30ml + 1 conta-gotas;284.0;15
Minel 200mg 30 comprimidos revestidos;284.0;14
Galvus Met 50mg + 1000mg 56 comprimidos revestidos;284.0;12
Lubrificante Ocular Laxime 0,15% 10ml;284.0;14
Arpadol 400mg, 60 Comprimidos;284.0;13
Drenison N 0,125mg/g + 0,35mg/g Creme 30g;284.0;13
Labirin 24mg 60 comprimidos;283.0;14
Pastilhas Benalet Sabor Mel e Limão 12un;283.0;12
Flogoral 3mg Pastilhas Sabor Cereja 12un;283.0;13
Ventus Spray 50mcg 60 Acionamentos 9ml;283.0;12
Busonid Caps 200mcg 60 cápsulas para inalação + 1 inalador;283.0;13
Aglucose 50mg 30 comprimidos;283.0;13
Tamarine 12mg 20 cápsulas;283.0;12
Funchicórea Pó 3g;283.0;14
Funtyl 10mg/g Creme 20g;283.0;12
Gotas Binelli 30mg/ml 10ml;283.0;12
Loratadina 1mg/ml EMS Sabor Cereja 100ml;283.0;12
Picbam 2,5mg 20 comprimidos revestidos;283.0;13
Combodart 0,5mg + 0,4mg 30 cápsulas gelatinosas duras de liberação prolongada;283.0;13
Rubia 75mcg 84 comprimidos revestidos;283.0;14
Tenadren 40mg + 12,5mg 30 comprimidos;283.0;12
Loratamed D Loratadina 1mg/ml + Sulfato de Pseudoefedrina 12mg/ml Xarope 60ml;282.0;14
Solução Nasal Maresis Jato Forte 100ml;282.0;12
Glicel 1,5g Pediátrico 6 supositórios de glicerina;282.0;13
Melagrião Própolis e Gengibre Spray Sabor Laranja 30ml;282.0;12
Etna Injetável 3 frascos ampolas com pó + 3 ampolas com de diluente;282.0;13
Stezza 2,5mg + 1,5mg 28 comprimidos revestidos;282.0;14
Flux SR 1,5mg 30 comprimidos revestidos;282.0;13
Cialis 20mg 2 comprimidos revestidos;282.0;13
Analgésico CataflamPRO XT Emulgel 50g;282.0;12
Coledue R 10mg + 5mg 30 cápsulas duras;282.0;13
Regulador Intestinal Duphalac 667mg/ml Sem Sabor Artificial 200ml;282.0;13
Advil 600mg 12 Horas 6 comprimidos revestidos de liberação prolongada;282.0;12
Eparema Sabor Tradicional Hortelã 200ml;282.0;15
Traumeel S 50 comprimidos sublinguais;281.0;12
Naldecon Pack Dia e Noite 24 comprimidos;281.0;12
Acertil 10mg 60 Comprimidos Revestidos;281.0;14
Rozex 7,5mg/g Gel 30g;281.0;12
Candicort 20mg + 0,64mg Pomada Dermatológica 30g;281.0;12
Suplemento Alimentar Kollis Solução Oleosa Gotas 8ml;281.0;12
Lixiana 30mg 30 comprimidos revestidos;281.0;17
Ablok Plus 25mg + 12,5mg 30 comprimidos;281.0;13
Novolin R 100UI/ml 1 ampola com 10ml;281.0;14
Tiorfan 30mg 38 sachês;281.0;13
Sumax 100mg 2 comprimidos revestidos;281.0;12
Sédatif PC Boiron 60 Comprimidos Revestidos;281.0;13
Noex 100mcg Spray Nasal 100 doses;281.0;14
Supositório de Glicerina Granado Adulto 12un;280.0;12
Dorspan Composto Gotas 20ml;280.0;12
Dorflex Dip 1g 10 comprimidos;280.0;13
Foldan 50mg/g Pomada 45g;280.0;13
SeloZok 25mg 30 comprimidos revestidos de liberação controlada;280.0;12
Broncho - Vaxom 3,5mg 10 cápsulas;280.0;13
Xarope Stodal 150ml;280.0;13
Dexilant 60mg Takeda 60 cápsulas de liberação retardada;280.0;12
Monessa 90 cápsulas;280.0;13
Creon 10.000 30 cápsulas com minimicroesferas acidorresitentes;280.0;13
Olmecor 40mg 30 comprimidos revestidos;280.0;14
Glucovance 500 + 2,5mg 30 comprimidos revestidos;280.0;13
Plasil 10mg 20 comprimidos;280.0;13
Prolopa DR 200/50mg 30 comprimidos de liberação modificada;279.0;12
Aradois H 50mg + 12,5mg 30 comprimidos revestidos;279.0;13
Cloreto de Magnésio PA Ifal 33g;279.0;12
Concor HCT 5mg + 12,5mg 30 comprimidos revestidos;279.0;12
Dexa Citoneurin NFF Injetável 6 ampolas: 3 com 1ml intramuscular + 3 com 2ml de diluente;279.0;12
Doss 50.000UI 4 cápsulas gelatinosas moles;279.0;13
Analgésico Tylenol DC Liberação Imediata 20 comprimidos revestidos;279.0;15
Resfenol 20 cápsulas;279.0;13
Complexo Homeopático Almeida Prado N 48 60 Comprimidos;279.0;12
Propranolol 80mg 30 comprimidos;279.0;13
Onglyza 5mg 28 comprimidos revestidos;279.0;14
Volare 40mg/0,4ml 2 seringas preenchidas de 0,4ml;279.0;14
Slow - K 600mg 20 drágeas;278.0;13
Daivobet 50mcg/g + 0,5mg/g Gel Dermatológico 30g;278.0;13
Femiane 0,075mg + 0,020mg 21 drágeas;278.0;12
Bálsamo Bengué Aerossol 170ml;278.0;13
Ad-Muc 0,4% Soluçao Spray 30ml;278.0;12
Suplemento Alimentar Gestamax Plus 30 cápsulas gelatinosas moles;278.0;12
Vaporizante Descongestionante Vick VapoRub Unguento 30g;278.0;14
Musculare 10mg 30 comprimidos revestidos;278.0;13
Ginna 0,02g/g Creme Ginecológico 40g + 7 aplicadores de 5g cada;278.0;14
Plenance 20mg 30 comprimidos revestidos;278.0;13
Humalog 1000UI 1 ampola com 10ml;278.0;12
Symbicort Turbuhaler 12/400 mcg por inalação 60 doses de pó para inalação;278.0;12
Fly 250mg 10 cápsulas moles;277.0;13
Concor 2,5mg 30 comprimidos revestidos;277.0;13
Leucogen 80mg 30 cápsulas;277.0;15
Vertigoheel 50 comprimidos;277.0;12
Angeliq 1mg + 2mg 28 comprimidos revestidos;277.0;13
Xarope Transpulmin 100mg/15ml Pediátrico Sabor Mel 150ml;277.0;14
Bicerto 150mg 10 comprimidos de liberação prolongada;277.0;14
Synthroid 175mcg 30 comprimidos;277.0;12
Miranova 0,10mg + 0,02mg 21 drágeas;277.0;13
Aradois 25mg 60 comprimidos revestidos;277.0;12
Suplemento Alimentar Doss Zinco + Vitamina D3 2.000UI + 20mg 30 cápsulas gelatinosas;277.0;15
Fluidificante e Descongestionante Nasal Rinosoro SIC Spray 3%  50ml;277.0;14
Vonau Flash 8mg Biolab, 30 comprimidos de desintegração oral;277.0;12
Montelair 4mg Sabor Cereja 60 comprimidos mastigáveis;276.0;12
Analgésico Novalgina 500mg/ml 10ml;276.0;14
Bye Bye Fever para Adultos 2 unidades;276.0;13
Capy 50mg/ml Solução Capilar 5% 50ml;276.0;13
Xarope Notuss 3,0mg/ml Sabor Mel 120ml;276.0;12
Dorflex Max 8 comprimidos;276.0;13
Solução Oftálmica Pilocarpina 1% 10ml;276.0;14
Ibuliv 400mg 8 cápsulas moles;276.0;13
Creme Dermatológico Vodol 20mg/g 28g;276.0;13
Corus 25mg 30 comprimidos revestidos;276.0;13
Micardis 80mg 30 comprimidos;276.0;12
Levoid 125mcg 30 comprimidos;276.0;12
Antiácido Droxaine 240ml;276.0;13
Colírio Clanistil 0,25mg/mm + 3mg/ml 15ml;276.0;13
Vitamina D3 Addera D3 5.000UI 30 comprimidos revestidos;276.0;13
Suplemento Alimentar Althaia Vitamina D3 5.000UI 30 cápsulas moles;275.0;14
Protetor Ocular Estéril Sancare Tamanho M 10 unidades;275.0;12
Micropil R21 0,075 + 0,020mg 21 comprimidos revestidos;275.0;13
Benegrip 6 comprimidos revestidos;275.0;12
Melhoral Adulto 8 comprimidos;275.0;15
Solução Nasal em Spray Vick Primeira Proteção 15ml;275.0;15
Tanderalgin Delta 15 Comprimidos;275.0;15
Inpruv DK 7.000UI + 100mcg Apsen, 8 Comprimidos;275.0;13
Lactulona 667mg/ml Xarope Sabor Ameixa 120ml;275.0;13
Celerg 0,25mg + 2mg 20 comprimidos;275.0;13
Busonid Caps 400mcg 60 cápsulas para inalação + 1 inalador;275.0;14
Antiácido Mylanta Plus Sabor Morango 240ml;274.0;14
Nivux 100mg + 20mg 12 Comprimidos;274.0;13
Pralívio 100mg/ml Sabor Tutti-Frutti 20ml;274.0;13
Voltaren 50mg 20 comprimidos revestidos;274.0;13
Vitamina D3 Addera D3 10.000UI 10 cápsulas moles;274.0;13
Fluir 12mcg 60 cápsulas de pó para inalação;274.0;12
Noex 64mcg Spray Nasal 120 doses;274.0;13
Predsim 40mg 7 comprimidos;274.0;12
Suplemento Hidroeletrolítico Hidralyte Laranja 500ml;274.0;12
Aradois H 100mg + 25mg 30 comprimidos revestidos;274.0;13
Clob - X 0,5mg/ml Emulsão Dermatológica 59ml;274.0;12
Chá Vick Pyrena Sabor Mel e Limão 5g;274.0;12
Bismu-Jet 20ml;273.0;12
Livalo 4mg 30 comprimidos revestidos;273.0;12
Olmecor 20mg 30 comprimidos revestidos;273.0;13
Flexalgin 300mg + 125mg + 50mg + 30mg 30 comprimidos;273.0;12
Nesina Met* 12,5mg + 850mg 60 comprimidos revestidos;273.0;13
Laxante Fitoterápico Tamarine Geléia Zero Açúcar 250g;273.0;12
Probiótico ProHN 30 cápsulas;273.0;13
Probiótico ZincoPro Marjan 6 Cápsulas;273.0;12
Dexaneurin Injetável 3 Ampolas A de 2mL e 3 Ampolas B de 1mL;273.0;13
Vesicare 10mg 30 comprimidos revestidos;273.0;14
Trok 20mg/g + 0,64mg/g Pomada Dermatológico 30g;273.0;15
Analgésico Dorflex Uno 1g 10 comprimidos efervescente;273.0;13
Fledoid 500 Gel 40g;273.0;13
Flancox 400mg 20 comprimidos revestidos;272.0;13
Tandene 30 comprimidos;272.0;12
Descongestionante Nasal Sorine SSC 0,9% Spray Suave Jato Contínuo 100ml;272.0;12
Antiácido Gastrol Pó Efervescente Sabor Laranja 5g;272.0;13
Diprosone 0,5mg/g Pomada 30g;272.0;13
Indapen SR 1,5mg 30 comprimidos revestidos de liberação prolongada;272.0;13
Xarope Vick Mel 100ml;272.0;13
Antigases Luftal Infantil Gotas 75mg/ml Sabor Cereja 15ml;272.0;13
Folacin Sabor Laranja Gotas 30ml;272.0;14
Loratamed Loratadina 1mg/ml Sabor Uva 100ml;271.0;12
Analgésico CataflamPRO Aerossol 85ml;271.0;13
Meclin 50mg 15 comprimidos;271.0;13
Decongex Plus Gotas 20ml;271.0;12
Vagicand 0,02g/g Creme Ginecológico 40g + 7 aplicadores de 5g cada;271.0;14
Cetrolac MD 4mg/ml 5ml;271.0;13
Nizoral 20mg/g Creme Dermatológico 30g;271.0;13
Atroveran Dip 500mg/ml 20ml;271.0;13
Solução Oftálmica Glautimol 6,8mg/ml 5ml;271.0;12
Buscopan Composto 20 comprimidos revestidos;271.0;13
Cimegripe Gotas Pediátrico Sabor Laranja 20ml;271.0;14
Gynpro 100mg 30 cápsulas moles;270.0;12
Maxalgina 500mg/ml Gotas Sabor Abacaxi 10ml;270.0;14
Cetrolac SL 10mg 10 comprimidos sublinguais;270.0;13
Suplemento Alimentar Calcitran D3 1000ui 60 comprimidos revestidos;270.0;14
Voltaren SR 75mg 20 comprimidos revestidos de liberação prolongada;270.0;13
Flagass 75mg/ml Sabor Laranja 10ml;270.0;13
Neosaldina 10 drágeas;270.0;12
Vicog 5mg 30 comprimidos;270.0;12
Acheflan 5mg/g Aerossol 75ml;270.0;12
Euthyrox 50mcg 50 comprimidos;270.0;16
Ebastel 1mg/ml Xarope 60ml;270.0;13
Vasopril Plus 10mg + 25mg 30 comprimidos;270.0;12
Atensina 0,150mg 30 comprimidos;270.0;14
Amiobal 200MG 30 Comprimidos;270.0;14
Aldomet 250mg 30 comprimidos revestidos;270.0;15
Hirudoid 500 Pomada 5mg/g 40g;269.0;12
Primera 20 150mcg + 20mcg 21 comprimidos;269.0;13
Basaglar 100UI/ml 5 refis de 3ml;269.0;12
Rubenti 200mg 30 cápsulas duras de liberação prolongada;269.0;13
Xarope Expectuss 30mg/5ml Adulto 100ml;269.0;13
Benegrip Multi Noite 20 comprimidos;269.0;13
Myrafer 400mg 30 comprimidos revestidos;269.0;12
Analgésico Tylenol Criança 32mg/ml Sabor Frutas 60ml;269.0;12
Actonel Chronos 35mg 4 comprimidos revestidos de liberação retardada;269.0;12
Cataflam D 50mg 20 comprimidos dispersíveis;269.0;13
Suplemento Alimentar UroCran Cranberry 500mg 30 Cápsulas;269.0;12
Varivax 100mg 30 comprimidos;269.0;12
Solução Oftálmica Timoptol 0,5% 5ml;269.0;12
Acertanlo 14mg + 10mg 30 comprimidos;268.0;12
Azukon MR 30mg 30 Comprimidos;268.0;13
Dastene 0,5mg 30 cápsulas moles;268.0;13
Ceci 2mg + 1mg 28 comprimidos revestidos;268.0;13
Vasogard 50mg 30 comprimidos;268.0;14
Tylenol DC 1g Multiplas Dores 4 comprimidos;268.0;12
Triazol 150mg 1 cápsula;268.0;12
Novanlo 2,5mg 30 comprimidos;268.0;12
Lipless 100mg 30 comprimidos;268.0;12
Duphaston 10mg 28 comprimidos revestidos;268.0;14
Gel para Higiene dos Olhos Blephagel 40g;268.0;12
Loção Pediletan 1% 60ml + Pente Fino;268.0;13
Plurair 50mcg/dose Spray 60 doses 6ml;268.0;13
Sal de Frutas Eno Tônica 100g;267.0;13
Drenison N 0,125mg/g + 0,35mg/g Pomada 30g;267.0;13
Peridal 10mg 60 comprimidos;267.0;13
Arpadol 400mg 30 comprimidos revestidos;267.0;14
Mercilon 150mcg + 20mcg 21 comprimidos;267.0;14
ProVance Aché Sabor Limão 10 Comprimidos Mastigáveis;267.0;13
Solução Oftálmica Claroft 0,12mg/ml 15ml;267.0;12
Coristina D Pro 8 comprimidos;267.0;13
Aspirina Prevent 100mg 30 comprimidos revestidos;267.0;12
Abrilar 7mg/ml Xarope 100ml;267.0;14
Crestor 20mg 30 comprimidos revestidos;267.0;14
Cutisanol 1,5mg/g + 45mg/g Gel 100g;267.0;12
Fenergan 25mg 20 comprimidos revestidos;267.0;15
Flexive CDM Creme 25g;266.0;13
Levoid 75mcg 30 comprimidos;266.0;13
Ibufran 400mg 8 cápsulas líquidas;266.0;14
Suplemento para Gestantes Regenesis 30 Cápsulas Moles;266.0;12
Somalgin Cardio 325mg 32 comprimidos revestidos de dupla camada;266.0;12
Floratil 200mg 4 envelopes com 1g cada;266.0;12
Neblock 5mg 60 comprimidos;266.0;12
Cyclofemina 25mg + 5mg Solução Injetável 1 ampola com 0,5ml;266.0;13
Buscopan 10mg 20 drágeas;266.0;12
Descongestionante Inalante Vick Bastão 0,5g;266.0;12
Cáscara Sagrada 75mg 45 Cápsulas Duras;266.0;13
Invokana 100mg 30 comprimidos revestidos;266.0;14
Ablok Plus 50mg + 12,5mg 30 comprimidos;265.0;13
Natrilix SR 1,5mg 30 comprimidos revestidos de liberação prolongada;265.0;12
Dolamin Flex 125mg + 5 mg 15 comprimidos revestidos;265.0;13
Fluviral Noite 20 comprimidos;265.0;14
Solução Oftálmica Azopt 10mg/ml 5ml;265.0;12
Clorana 50mg 20 comprimidos;265.0;12
Probiótico 20 Bí 10 Cápsulas com 335mg;265.0;12
Cimegripe Muc 600mg + 1g 10 comprimidos efervescentes;265.0;13
Succinato de Solifenacina 10mg Ranbaxy 30 comprimidos revestidos;264.0;13
Advil 600mg 12 Horas 12 comprimidos revestidos de liberação prolongada;264.0;13
Suplemento Vitamínico Ad-Til 20ml;264.0;13
Vabam 20mg 15 comprimidos revestidos;264.0;13
Vasogard 100mg 60 comprimidos;264.0;12
Lípitor 20mg 30 comprimidos revestidos;264.0;14
Flavonid 450mg + 50mg 30 comprimidos revestidos;264.0;14
Antiácido Sonrisal Sabor Tradicional 2 comprimidos efervescentes;264.0;13
Gel Hidratante Intravaginal Lubrinat 1 Bisnaga 30g + 10 Aplicadores Descartáveis;264.0;14
Glifage 1g 30 comprimidos revestidos;264.0;13
Multigrip 20 cápsulas gelatinosas duras;264.0;14
Analgésico Tylenol Bebê 100mg/ml Sabor Frutas 15ml + Seringa Dosadora;264.0;14
Bonviva 150mg 1 comprimido revestido;264.0;13
Kóide D Xarope 120ml + copo medidor;264.0;13
Kaloba 825mg/ml Gotas 50ml;264.0;12
Lenços Nasais Umedecidos Salsep Kids 30un;264.0;14
Elprazol 20mg 56 cápsulas duras de liberação retardada;264.0;13
Ogestan Gold 90 cápsulas;264.0;12
Novoprazol 20mg 28 cápsulas;264.0;13
Adesivos Salonpas Pequeno 4un;263.0;12
Spidufen 1155mg Sabor Menta Anis com 10 Envelopes de 3g cada;263.0;13
Antiácido Eno Pastilhas Mastigáveis 500mg Sabor Menta 4un;263.0;14
Ferinject 50mg/ml 1 ampola com 10ml;263.0;13
Atacand HCT 16mg + 12,5mg 30 comprimidos;263.0;13
Tandrilax Aché 30 comprimidos;263.0;13
Colchis 1mg 30 comprimidos;263.0;12
Gázia 40mg 28 comprimidos gastrorresistentes;263.0;13
Solução Oftálmica Lumigan RC 0,01% 5ml;263.0;13
Antialérgico Allegra 120mg 10 comprimidos revestidos;262.0;12
Gynopac 4 comprimidos + Creme Ginecológico 35g + 7 aplicadores;262.0;12
Topcoid 500 Gel 5mg/ml 40g;262.0;12
Zyloric 300mg 30 comprimidos;262.0;15
Suplemento Vitamínico Regenesis Para Gestantes 60 Cápsulas Moles;262.0;14
Micropil 0,075mg + 0,030mg 63 comprimidos revestidos;262.0;14
Listo 8mg 10 comprimidos de desintegração oral;261.0;13
Flavenos 450mg + 50mg 30 comprimidos revestidos;261.0;13
Anador 500mg 24 comprimidos;261.0;13
Analgésico Calminex Ice Aerossol 170g;261.0;12
Analgésico Novalgina 500mg/ml 20ml;261.0;14
Vagifem 10mcg 18 comprimidos vaginais com aplicadores individuais;261.0;13
Trezete 10mg + 10mg Aché, 30 comprimidos;261.0;14
Uro-Vaxom 6mg 30 cápsulas;260.0;15
Reduclim 2,5mg 35 comprimidos;260.0;13
Helleva 80mg 2 comprimidos;260.0;14
Decadron 0,5mg/5ml Elixir Sabor Cereja e Menta 120ml;260.0;13
Vatis 150mg 60 comprimidos revestidos;260.0;13
Flanax 275mg 8 comprimidos;260.0;13
Sandrena 0,1mg Gel 28 sachês com 1g;260.0;12
Spray Ciflogex Sabor Mel 30ml;260.0;13
Solução Nasal Sinustrat 9,0mg/ml 30ml;260.0;14
Iccor 2,5mg 30 comprimidos revestidos;260.0;12
Gino-Canesten 6 Dias Creme 35g + 6 aplicadores;260.0;13
Gino Canesten 1 Dia 500mg 1 comprimido vaginal + 1 aplicador;260.0;12
Spray Nasal Aquoso Nasonex 120 doses 17ml;260.0;14
Siilif 100mg 60 comprimidos revestidos;259.0;14
Ablok Plus 50mg + 12,5mg 60 comprimidos;259.0;15
Citoneurin 5.000 100mg + 100mg + 5.000mcg 60 drágeas;259.0;13
Betalor 5mg + 50mg 30 cápsulas;259.0;13
Percof 6mg/ml 120ml;259.0;12
Seretide Spray 25mcg + 125mcg/dose Suspensão Aerossol 120 doses + válvula dosadora;259.0;12
Buscofem 400mg 20 cápsulas;259.0;13
Venzer 16mg 30 comprimidos;259.0;14
Kóide Elixir 120ml + copo medidor;259.0;12
Creme Dermatológico Clotrimix 10mg/g 20g;258.0;13
Ésio 20mg 28 comprimidos revestidos;258.0;12
Regulador Intestinal 20 Bí 5 Cápsulas com 335mg;258.0;13
Varicell Phyto 500mg 30 cápsulas;258.0;12
Diminut 75mcg + 20mcg 63 comprimidos revestidos;258.0;13
Buscoveran Composto 10ml;258.0;12
Vick Pyrena Grip-7 10 Cápsulas;258.0;13
Vastarel Caps LP 80mg 30 cápsulas duras de liberação prolongada;258.0;13
Rosucor 10mg 60 comprimidos revestidos;258.0;13
Atrofem 10 cápsulas moles;258.0;12
Gamax 980mg 15 cápsulas;258.0;13
Anador 500mg 4 comprimidos;258.0;13
Nevrix IM 100mg/2ml + 100mg/2ml + 5mg/2ml Solução Injetável 3 ampolas com 2ml cada;258.0;12
Ambroxmel 30mg/5ml Xarope Sabor Mel e Eucalipto 120ml;258.0;13
Traumeel S Pomada 50g;257.0;12
Level 0,10mg + 0,02mg 21 comprimidos revestidos;257.0;13
Pred Mild 0,12% 5ml;257.0;12
Aloxidil 50mg/ml Spray Capilar 50ml;257.0;14
Solução de Desinfecção Multipropósito Opti-Free Puremoist 300ml + 120ml + Estojo de Lentes;257.0;12
Musculare 5mg 30 comprimidos;257.0;12
Livalo 2mg 30 comprimidos revestidos;257.0;12
Micardis HCT 40mg + 12,5mg 30 comprimidos;257.0;12
Isordil 10mg 30 comprimidos;257.0;13
Gripalcê Uno Bebê Sabor Cereja 15ml;257.0;12
Deltametril D 4% Emulsão Capilar 100ml;257.0;12
Hixizine 2mg/ml Xarope 120ml;257.0;12
Diosmin 450mg + 50mg 60 comprimidos revestidos;256.0;12
Teolong 100mg 30 cápsulas com microgrânulos de liberação prolongada;256.0;12
Pastilhas Vick Drops Sabor Artificial de Laranja 10g;256.0;12
Solução Nasal Naridrin 15ml;256.0;15
Suavicid Legrand Bisnaga com 30g;256.0;12
Analgésico Novalgina 500mg 10 comprimidos;256.0;14
Histadin D 5mg + 120mg 12 comprimidos revestidos;256.0;12
Buscoplex Composto Gotas 20ml;256.0;12
Profenid Entérico 100mg 20 comprimidos revestidos;256.0;12
Xarope Transpulmin 200mg/15ml Sabor Menta 150ml;256.0;13
Holmes H 40mg + 25mg 30 comprimidos;255.0;14
Doralgina Neo Química 20 drágeas;255.0;13
Seretide Spray 25mcg + 250mcg/dose Suspensão Aerossol 120 doses + válvula dosadora;255.0;13
Gino-Canesten Balance 7 bisnagas aplicadoras 5ml cada;255.0;13
Fluimucil 100mg/ml Solução Injetável 5 ampolas com 3ml cada;255.0;13
Nienza 6,25mg 30 comprimidos;255.0;14
Neolefrin Xarope Sabor Cereja Neo Química 60ml;255.0;13
Leite de Magnésia Eno Tradicional 350ml;255.0;15
Neutrofer 150mg 30 comprimidos revestidos;255.0;12
Diad 1,5mg 1 comprimido;255.0;12
Capilarema 75mg 60 comprimidos;255.0;12
Selene 0,035mg + 2mg 63 comprimidos revestidos;255.0;12
Vaslip 10mg 30 comprimidos revestidos;255.0;15
Prolopa 200/50mg 30 comprimidos;255.0;12
Flucetil 600mg 16 Envelopes de 5g;255.0;14
Vitamina D3 50.000UI Althaia 10 Cápsulas Moles;254.0;13
Floratil 200mg 6 envelopes com 1g cada;254.0;14
Bye Bye Fever para Bebês 0 a 2 Anos 2 unidades;254.0;15
Diprospan 5mg/ml + 2mg/ml 1 ampola com 1ml + seringa dosadora;254.0;15
Mesidox 2mg 30 comprimidos;254.0;13
Coristina D Congest Xarope Sabor Uva 120ml;254.0;12
