Produto;Quantidade_Total;Frequencia_Vendas
Esponja Para Banho De Acamados - Kolpbath;255.0;14
Capsfen 600mg Cifarma 10 Cápsulas;255.0;12
Cloridrato de Ciclobenzaprina 5mg Genérico Cimed 30 Comprimidos;255.0;14
Shampoo L’Oréal Paris Elseve Glycolic Gloss 200ml;255.0;13
Gel de Limpeza Lingual Tung Brush 85g;255.0;13
Gel De Limpeza Facial Dr. Jones com Carvão Vegetal 120ml;255.0;12
minoxidil turbo 120ml;255.0;12
Vitamina D Ohde 15.000UI Momenta Farma 4 Cápsulas;255.0;12
Snack Mucilon Meu Primeiro Lanchinho Tomate 35g;255.0;13
Hair Spray Karina Versatilidade & Vitalidade Fixação Normal 400ml;255.0;14
Hidratante Labial Beta Havanna FPS6 Dulce De Leche 9,5g;255.0;13
Chocolate Twix Caramelo 40g;255.0;13
Desvenlafaxina 50mg Genérico Pfizer 28 Comprimidos;254.0;12
Lenço de Papel Kleenex Box 100 folhas;254.0;12
Delice Solaire Crema Solare Fps 50 Creme - Protetor Solar 250ml;254.0;13
Vizzela LipLiner Lapiseira Labial - 08-Determinada;254.0;13
Óleo Essencial de Tomilho Branco QT Timol  (45/55) GT Hungria 10ml - Laszlo - Óleo Essencial de Tomilho Branco QT Timol (45/55) GT Hungria 10ml - Laszlo;254.0;12
Desduo 50mg Torrent 30 Comprimidos;254.0;12
Benicar 40mg Daiichi Sankyo  30 Comprimidos;254.0;13
Diazepam 10mg Genérico Germed 30 Comprimidos;254.0;13
Creme de Tratamento Elseve L'Oréal Paris Elseve Reparação Total 5 300g;254.0;13
Ampola De Tratamento Capilar Antiqueda Skafe  10ml;254.0;13
Rosuvastatina Cálcica 20mg Genérico Sandoz 60 Comprimidos;254.0;14
Removedor de Manchas Tartarite 30ml - Iodontosul;254.0;13
Vizzela LipLiner Lapiseira Labial - 06-Intensa;254.0;12
Hidratante Labial Carmed Barbie 65 Crystal 10g;254.0;13
Make Lovers - Lenço Removedor De Maquiagem 25un;254.0;12
Máscara de Argila Verde Detox - Hidramais - 200g - Máscara Facial Hidramais - Argila Verde - 200g;254.0;13
Energético Juice mango loco 473ml - Monster;254.0;16
Chocolate Chocotrio NESTLÉ Chocolate 90g;254.0;12
Pivast 2mg Eurofarma 30 Comprimidos Revestidos;254.0;13
Abrilar 7mg/ml Farmoquímica 200ml Xarope Mentol;254.0;13
Lubrificante Íntimo Gel Skyn Naturally Endless  50g;253.0;12
Doce molecão pote com 20 unidades - Unidoces;253.0;13
Vitamina D 7.000UI Althaia 30 Cápsulas;253.0;14
Novo Bico Linha Pétala nº2 Philips Avent - SCF042/27;253.0;13
Pomada Cabelo e Barba - Bio Extratus - 50g;253.0;13
Bissulfato de Clopidogrel 75mg Genérico Novartis 28 Comprimidos;253.0;16
Cygnus D 7.000 UI Daiichi Sankyo 12 Cápsulas Moles;253.0;14
Diupress 25mg + 5mg Supera 30 Comprimidos;253.0;13
Protetor Solar Facial L'Oréal Paris Solar Expertise Antirrugas FPS 60 40g;253.0;13
Euthyrox 75mcg Merck S/A 50 Comprimidos;253.0;14
Pomada Bepantriz Derma Tatto 20g;253.0;13
Aparelho de Barbear Gillette Probak II - 7 Unidades;253.0;13
Aveia em Flocos Finos Sem Glúten MV Seleção 200g;253.0;15
Aparelho de Barbear Gillette Prestobarba Ultragrip3 Descartável - 2 Unidades;253.0;12
Ilosone 20mg/ml Valeant 120ml Solução Tópica;253.0;12
Leave-in N.P.P.E. Hair Care SH-RD Nutra Therapy 10 ml;253.0;13
Nitazoxanida 20mg/Ml Genérico Althaia 100ml Pó Suspensão Oral;253.0;14
Base Líquida Matte Eudora Niina Secrets Daily Tint Cream Cor 70 25 ml;253.0;14
Máscara Ions - Via Martins - Mascara Ions Tam P - Branco;253.0;12
Barra de Cereais Nutry Bolo de Chocolate 22g;253.0;13
Granola Classic Vanilla Puravida 180g;253.0;13
Escova para Cabelo Ever You Polvo 1 Unidade;253.0;12
Insulina Humulin 70/30R 1000UI Eli Lilly 10ml Frasco Ampola;253.0;13
Pincel Para Pigmento - Eye Shading Brush Ocn9 Océane;253.0;13
Corticorten 20mg Neo Química 20 Cápsulas;253.0;13
Ampicilina 500mg Genérico Multilab 10 Cápsulas;253.0;12
Chocolate Alpino ao Leite 90g;252.0;12
Depó Provera 150mg/ml Pfizer 1ml 1 Ampola;252.0;12
Rivotril 2mg Blanver 30 Comprimidos;252.0;14
Rolo de Algodao Hidrofilo Nathy 250g;252.0;12
Carb Up Gel Black Laranja Probiótica 30g - Carb Up Gel Black LARANJA Probiótica 30g;252.0;12
Cera Cremosa Corporal Depilsam de Micro-Ondas Argan 200G;252.0;12
Fio Dental Colgate Menta 50m;252.0;13
Cloridrato de Olopatadina 1mg/ml Genérico Ranbaxy 1 Frasco Gotejador com 5mL.;252.0;13
Fio Dental Infantil Com Cabo Gum Miraculous Uva 20 Unidades;252.0;12
Suco Del Valle Maçã 200ml;252.0;13
Cera Depilatória Depimiel Roll On Clássica 100g;252.0;13
NINHO® Fases 1+ Lata 800g;252.0;12
Condicionador Seda Boom Pro Curvatura Hidratação Ultradesembaraço 300ml;252.0;13
Fio Dental Reach Johnsons Essencial 100m;252.0;13
Cloridrato de Naratriptana 2,5mg Genérico Nova Química 20 Comprimidos;252.0;14
Antux 6mg/ml Aché 120ml Xarope;252.0;12
Sombra e Iluminador Compacto 2x1 Bruna Tavares Disney Mallow Happily Ever After 5 g;252.0;12
Barra De Nuts Ever Nutri Clássica 30g;251.0;12
Tadalafila 20mg Genérico Legrand 8 Comprimidos;251.0;14
Colírio Lastacaft 2,5mg/ml Allergan 3ml;251.0;13
Esponja Splum Vegetal In Natura Grande Santa Maria;251.0;13
Meticorten 5mg Organon 20 Comprimidos;251.0;12
Endometric Tamborel de Apoio - Angelus;251.0;13
Femiane 0,075mg + 0,020mg União Química 21 Drágeas;251.0;13
Elixir Capilar Prolongador L’Oréal Paris Elseve Glycolic Gloss 100ml;251.0;13
Pomada Erva De Bicho  Para Hemorroida - 100Gr;251.0;12
Fralda Pampers Super Sec G 46 Unidades;251.0;13
Creme Depilatório Depimiel Corporal para Banho 120g;251.0;12
Montelucaste 5mg Genérico Eurofarma 30 Comprimidos Mastigáveis;251.0;15
Bronzeador Australian Gold Spray Gel Clear 125ml;251.0;14
Belarina 2mg + 0,02mg Grunenthal 28 Comprimidos Revestidos;251.0;13
Apresolina 50mg Novartis 60 Comprimidos;251.0;14
M-Lix 1mg Cosmed 20g;251.0;12
Pomage + Siliciumax + Ácido Ferúlico + Vit C - 30g;251.0;15
Óleo Essencial de Petitgrain 10ml – Aromalife;251.0;13
Kit Aussie Shampoo 360ml  Btx Effect  + 3 Minute Miracle Btx Effect 236ml;251.0;14
Removedor De Esmalte Com Acetona Ever Care 200ml;251.0;13
Nutridrink Protein Senior Chocolate Danone 750g;251.0;12
Recarga De Queratina Capilar Salon Line Meu Liso Restauração Intensa 80g;251.0;12
Perfume Adidas UEFA Best of the Best Eau de Toilette Masculino 50ml;251.0;12
Kit Fórmula Infantil Ninho Fases +1 800g 2 Unidades;251.0;14
Seth 150mg União Química 60 Comprimidos Revestidos;251.0;12
Cílios Postiços Curto Absolute New York Istabeauty Garnet 303 Preto 1 Par;251.0;14
Lenço Umedecido Ever Care Antissépticos Para Mãos 20 Unidades;251.0;12
Preservativo Prudence Clássico 12 Unidades;251.0;12
Cataflam 50mg Novartis  10 Comprimidos;250.0;13
Aparelho de barbear Bic Confort Twin Women com 2 unidades;250.0;12
Biscoito Nutella B-Ready 22g;250.0;12
Amoxicilina 400mg + Clavulanato De Potassio 57mg Genérico Prati, Donaduzzi & Cia 70 ml;250.0;12
Cílios Postiço First Kiss Naturale 01;250.0;13
Levonorgestrel 1,5mg  Genéricos Neo Química 1 Comprido;250.0;12
Diamox 250mg União Química 30 Comprimidos;250.0;17
Manteiga de Cacau Ever Care FPS8 4,5g;250.0;14
Multisoro 0,5mg/ml Multilab 30ml Gotas;250.0;14
Sinvastatina 40mg Genérico Cimed 30 Comprimidos;250.0;12
Aciclovir 400mg Genérico EMS 30 Comprimidos;250.0;14
Divelol 3,125mg Baldacci 60 Comprimidos;250.0;13
Tramadol 50mg Genérico Germed 10 Cápsulas;250.0;12
Asea HCT 40mg + 12,5mg Supera 30 Comprimidos;250.0;13
Mirtazapina 15mg Genérico EMS 30 Comprimidos;250.0;14
Arasid 25mg Accord 60 comprimidos Revestidos;250.0;12
Pó Descolorante Bela & Cor Óleo De Argan Pó Azul Beautycolor 50g;250.0;15
Escova Dental Oral B Kids Mickey e Minnie 2 Unidades;250.0;12
Coca Cola Sem Açúcar 220m;250.0;13
Prolopa HBS 100mg + 25mg Roche 30 Cápsulas;250.0;14
Cílios Postiços Curto Absolute New York Istabeauty Garnet 309 Preto 1 Par;250.0;13
Bico Para Mamadeira Philips Avent Natural Número 3 3+M 1 Unidade;250.0;15
Hastes Flexiveis Ever Baby 50 Unidades;250.0;12
Mitrul 15mg Zodiac 5 Cápsulas;250.0;12
Zinpass Eze 10mg + 10mg Medley 30 Comprimidos;250.0;14
Condicionador Tio Nacho Antiqueda Efeito Antigrisalho 415ml;250.0;12
Gel Creme Facial Minancora Antissinais 40g;250.0;12
Chá Leão Guaraná Power Açaí 450ml;250.0;12
Kit Aparelho de Barbear Gillette Prestobarba3 Sensitive 8 Unidades;250.0;15
Absorvente Dryman Masculino c/10 unidades;249.0;14
Unizinco 17,60mg/mL Myralis 100mL  + Copo Medidor;249.0;13
Design Sobrancelhas Com 4 Tamanhos Corpus;249.0;12
Revectina 6mg Abbott 2 Cápsulas;249.0;14
Aparelho de Depilar Gillette Venus Sensitive 2 Unidades;249.0;13
Gazia 40g Momenta 28 Comprimidos;249.0;12
Azorga 10mg/ml + 5mg/ml Novartis 5ml Suspensão Oftálmica;249.0;14
Pudim De Leite Sabor Coco Com Calda Pronta De Sabor Caramelo Zero Adiçao De Açucares.;249.0;14
Multivitamínico Mulher Drogaria São Paulo 60 Cápsulas Gelatinosas;249.0;14
Hidratante Labial Chupa Chups The Skin Soul Choco Vanilla 10g;249.0;12
Cloridrato De Fluoxetina 20mg Genérico Medquímica 30 Cápsulas;249.0;12
Multivitamínico Lavitan Super Fórmula A-Z + Mulher 60 Comprimidos;249.0;12
Manteiga De Cacau FPS8 Ever You Stick 4,5g;249.0;13
Zyloric 100mg Aspen Pharma 30 Comprimidos;249.0;14
Protetor Diário Carefree Todo Dia Sem Fragrância 40 Unidades;249.0;13
Melleril 25mg Bausch 20 Drágeas;249.0;14
Diclofenaco Resinato 15mg/ml Genérico Cimed 20ml Gotas;249.0;12
Capy 50mg/ml Germed Pharma 50ml Solução Capilar;249.0;12
Preservativo Blowtex Lubrificado 9 Unidades;249.0;13
Neuleptil 40mg/ml Sanofi 20ml Gotas;249.0;13
Absorvente Interno Intimus® Discreto Médio 8 Unidades;249.0;14
Condicionador Dove Baby Hidratação Glicerinada 200ml;249.0;14
Cloridrato De Propafenona 150mg Genérico Althaia 90 Comprimido;248.0;13
Losartana 50mg + Hidroclorotiazida 12,5mg Genérico Sandoz 30 Comprimidos;248.0;14
Coltrieno 10mg/g Ativus 30g Creme Vaginal + 20 Aplicadores;248.0;14
Valerato de Betametasona 0,5mg/g + Sulfato de Gentamicina 10mg/g + Clioquinol 10mg/g Genérico Nova Química 20g Pomada;248.0;12
Prosoy 30mg FQM Melora 6 Comprimidos Revestidos;248.0;13
Bolsa Para Gelo - Tam: P - Mercur Bolsa Para Gelo;248.0;13
Creme Hidratante Ever You UREIA 10% para os Pés 100g;248.0;12
Creme Para Pentear Pantene Bambu 240g;248.0;13
Naprix D 5mg + 12,5mg Libbs 30 Cápsulas;248.0;12
Isotônico Powerade Fifa World Cup Qatar 2022 Frutas Tropicais 500ml;248.0;12
Kit Tio Nacho Shampoo e Condicionador Antiqueda Engrossador Volume Capilar 415ml;248.0;13
Dalmadorm 30mg Bausch 30 Comprimidos Revestidos;248.0;13
Secnidazol 1000mg Genérico Vitamedic 2 Comprimidos Revestidos;248.0;12
Paracetamol 500mg + Fosfato de Codeína 30mg Genérico Mepha 36 Comprimidos;248.0;15
Shampoo a Seco Ricca Love Is In The Hair Maçã do Amor 50ml;248.0;12
Cloridrato Propranolol 40mg Genérico Germed 60 Compirmidos;248.0;12
Creme Corporal Cicatricure Antiestrias Cicatrização e Uniformização da Pele 250mg;248.0;12
Tracox 25mg Farmoquímica 30 Comprimidos;248.0;13
Bebida lactea uth cappuccino 250ml - Mais Mu;248.0;12
Bromoprida 4mg/Ml Genérico Nova Química 20ml Gotas;248.0;12
Kit Blend de Óleos Essenciais Para Desintoxicar + Massageador Facial 3d + Máscara em Gel Para Olhos (3 Produtos) Océane;248.0;12
Suplemento Infantil Fortini em Pó Baunilha 400g;248.0;13
Fiasp 100U/ml Novo Nordisk 1 Cartule com 3ml  + 1 Sistema de Aplicação;247.0;14
78.01.101 Refil Escova Interdental Cilíndrica P - Morelli;247.0;14
Vitamina Sof D 50000UI Abbott 4 Cápsulas;247.0;13
Bola De Massagem Cinza 9,0Cm - Hidrolight Bola 9Cm;247.0;13
Espuma de Barbear Bozzano Pele Sensível 200ml;247.0;14
Preservativo Masculino K-Med K-Misinha Lubrificado Invisível Mais Fina 8 Unidades;247.0;12
Água Saborizada Com Gás Crystal Frutas Vermelhas 510ml;247.0;12
Máscara de Tratamento Lola Cosmetics Be(m)dita Ghee Nutrição Abacaxi e Manteiga de Bacuri 100g;247.0;12
Creme De Olhos Para Rosto Cicatricure Antidade 30g;247.0;15
Gelatina Lowçucar Sabor Morango Refil 200G;247.0;14
Montelucaste 5mg Genérico Geolab 30 Comprimidos;247.0;13
Energético Red Bull Yellow Edition Tropical 250ml;247.0;12
Concor 5mg Merck 30 Comprimidos Revestidos;247.0;14
Suco de Soja Ades Sabor Maçã 200ml;247.0;12
Sabonete Líquido Granado Bebê Tradicional  500ml;247.0;13
Barra de frutas com cobertura de chocolate sabor Banana, Maça e Canela 24g - Supino;247.0;13
Permese 5mg/ml + 2mg/ml Eurofarma 1ml Ampola Solução Injetável + Seringa 1ml;247.0;12
Hemifumarato de Bisoprolol 5mg Genérico Merck 30 Comprimidos;247.0;14
Sabonete em Barra Protex Limpeza Profunda 85g 6 unidades;247.0;13
Cera Cremosa Corporal Depilsam de Micro-Ondas Maracujá 200G;247.0;13
Loção Hidratante Corporal La Florentina Romã 200 ml;247.0;14
Espironolactona 25mg Genérico Geolab 30 Comprimidos;247.0;13
Tansulosina 0,4mg Genérico Geolab 20 Cápsulas;247.0;12
Barra de Cereal sabor Cereja e Cacau caixa com 12 unidades de 25g - Corpo e Sabor;246.0;13
Bruma Hidratante Capilar Widi Care Revitalizando a Juba 300ml;246.0;14
Bebida Láctea UHT YoPRO Coco com Batata Doce 15g de proteínas 250ml;246.0;12
Pure De Frutas Org Pura Manzana Ama Time 90g;246.0;12
Aldomet 250mg Apsen Pharma 30 Comprimidos;246.0;13
Suplemento Alimentar Digeliv 30 Comprimidos;246.0;14
Protetor Solar Facial Diário Helioderm Suncare FPS 50 50g;246.0;13
Unak 10mg Diffucap Chemobras 30 Comprimidos;246.0;13
Bravan 320mg Aché 30 Comprimidos Revestidos;246.0;12
Venlift OD 37,5mg Torrent 30 cápsulas;246.0;15
Kit Creme Dental Sensodyne Repair & Protect 2 Unidades 100g Cada - Kit Pasta de Dente Sensodyne Repair & Protect Dentes Sensíveis 2 Unidades de 100g;246.0;13
Gloss Íntimo:Lubrificante + Hidratante Feminino - 15Gr;246.0;14
Farinha de Chia Vitalin 150g;246.0;14
Levittá Crocante de Gergelim e Castanha de Cajú 10g - Banana Brasil;246.0;13
BLUZ LAPIS DELINEADOR DE OLHOS FLY 1,2G VERDE;246.0;12
Tilestal 37,5mg + 325mg Myralis 20 Comprimidos Revestidos;246.0;14
Creme Facial Hidramais Nutritivo Noturno Ácido Hialurônico 100g;246.0;14
Codein 3mg/ml Cristália 120ml Solução Oral;246.0;12
Cilostazol 100mg Genérico Aché 60 Comprimidos;245.0;12
Desonida 0,5mg/g Genérico Germed 30g Creme;245.0;13
Escova De Cabelo Ricca Oval Almofadada 1 Unidade;245.0;14
Pós Sol Caladryl Aerossol 150ml;245.0;12
Daisan 37,5/325mg Daiichi 10 Comprimidos Revestidos;245.0;12
Sabonete em Barra Lux Botanicals Buquê de Jasmim 85g;245.0;13
Deo Colônia Íntima Puzzy By Anitta Agatta 25ml;245.0;14
Pó Compacto Ultrafino - Dailus - D.3 Claro;245.0;13
Pé de Moça Pote com 20 unidades - Unidoces;245.0;12
Lapiseira Delineadora Para Os Olhos Vult Fun Coral Elétrico 350mg;245.0;12
Óleo Corporal De Girassol Farmax 100ml;245.0;13
Óleo Capilar Skafe Natutrat Coco 60ml;245.0;13
Iccor 2,5mg Torrent 30 Comprimidos;245.0;13
Berberis-Homaccord 18 gotas/ml Heel 30ml Solução Oral;245.0;12
Shampoo Herbal Essences Bio:Renew Alecrim e Ervas 400ml;245.0;13
Gliclazida 30mg Genérico Pharlab 60 Comprimidos;245.0;12
Unhas Postiças Média Autocolante Quadrada Pintada Absolute New York Magiquick French French 24 Unidades;245.0;12
Bolsa Termica Gel Pequena Mercur;245.0;13
Pincel Para Delinear os Olhos Corpus;245.0;13
Mel Yep To Go Sachê 40g;245.0;12
Adoçante Líquido Adocyl Stevia 80ml;245.0;12
Leite em Pó Ninho Adulto Lata 700g;245.0;14
Colírio Vigamox 5mg/ml Novartis 5ml;245.0;13
Kit Naninha e Manta Para Bebê Hannys Baby - Bege;245.0;12
Tônico Capilar Cresce Cabelo Forever Liss 60ml;245.0;12
Máscara Para Cílios Preta - Volume Lash Océane Edition 6g - Máscara Para Cílios Preta Volume Lash Océane Edition;244.0;13
Algestona 150mg/ml + Estradiol 10mg/ml Genérico Germed 1ml Injetável;244.0;15
Delineador Líquido Matte À Prova D'Água Essence Eyeliner Preto 1 ml;244.0;12
Bauny - Batom Líquido Matte Vegano 5ml - Cor 010;244.0;13
Cloridrato de Loperamida 2mg Genérico Sandoz 12 Comprimidos;244.0;13
Fralda Huggies Supreme Care XG 48 Unidades;244.0;15
Composto Lácteo Milnutri Profutura 800g;244.0;15
Succinato de Desvenlafaxina Monoidratado 100mg Genérico Medley 30 Comprimidos;244.0;12
Hastes Flexíveis Ever Care Ecológicas 150 Unidades;244.0;14
Amoxicilina 875mg + Clavulanato De Potássio 125mg Genérico Ranbaxy 20 Comprimidos;244.0;13
Vaslip 10mg Biolab 30 Comprimidos Revestidos;244.0;12
Hastes Flexíveis Sancare - 75 Unidades;244.0;16
Aparelho de Limpeza e Massagem Facial LSM-616 - Aparelho De Limpeza E Massagem Facial Lsm-616;244.0;12
Deflaz 6mg Genérico Nova Química 20 Comprimidos;244.0;12
Bebida Ades A Base de Amêndoas Sabor Original 1L;244.0;14
Tadalafila 20mg Genérico Neo Química 4 Comprimidos Revestidos;244.0;13
Alurax 2mg Eurofarma 30 Comprimidos Revestidos;244.0;12
Esmalte fortalecedor de unhas 5ML;244.0;12
Pincel Para Sobrancelhas - Contour My Brows Ocn16 Océane;244.0;13
Lidial 50mg/g Cellera 25g Pomada;244.0;13
Máscara de Hidratação Novex Óleo De Coco 1kg;243.0;13
Algodão Em Discos Dupla Face Cremer 50 Unidades;243.0;14
Kit Tio Nacho Clareador Antiqueda Shampoo 415ml + Condicionador 200ml;243.0;13
Zyptan 10mg Zydus 8 Comprimidos;243.0;12
Caneta Sos Cutícula - 10Ml;243.0;12
Diclofenaco Sódico 50mg Genérico Prati-Donaduzzi 20 Comprimidos;243.0;12
Algodão Hidrófilo em Rolo Apolo - 250 g;243.0;13
Base Líquida Matte Fran by Franciny Ehlke Real Filter E-02 30 g;243.0;13
Lamitor CD 50mg Torrent 30 Comprimidos;243.0;13
Bactroban 20mg/g GSK 10g Pomada;243.0;13
Escova de Dente Infantil Bitufo Cocoricó Grandinhos Ultramacia 2 a 5 anos 1 Unidade;243.0;15
Halobex 0,5mg/g Glenmark 30g Creme;243.0;14
Sertralina 100mg Genérico Prati-Donaduzzi 30 Comprimidos;243.0;14
Esponja de Banho Ever Care Nylon 1 Unidade;243.0;14
Symdulor SL 10mg Zodiac 10 Comprimidos;243.0;13
Kapiderm Vita Derm Elixir Fortificante Antiqueda 15ml;243.0;12
Pasta de Dente Boni Natural Sem Flúor Menta & Melaleuca 90g;243.0;12
Máscara Capilar Matizadora Salon Line #To De Cacho Chocolate 300g;243.0;13
Mari Maria Creamy Matte - Batom Liquido 4ml - Ashy;243.0;12
Água termal lavanda 60ml;243.0;14
Amônia Ever Care 100ml;243.0;12
Cloridrato de Terbinafina 250mg Genérico Prati-Donaduzzi 28 Comprimidos;243.0;12
Cloridrato de Trazodona 50mg Genérico Neo Química 60 Comprimidos;243.0;13
Nistatina 100.000UI/ml Genérico Teuto 50ml Suspensão Oral;243.0;12
Drospirenona 3mg + Etinilestradiol 0,03mg Genérico EMS  21 Comprimidos Revestidos;243.0;12
Protetor Solar Facial Nivea Sun Spot Control Luminous 360 FPS60 Fluido 40ml;243.0;12
Bico Mamadeira n° 3 Linha Clássica Philips Avent - SCF633/27;243.0;12
Acetato de Dexametasona 1mg/g Genérico Teuto 10g Creme Dermatológico;243.0;13
Energético Engov Up Original 269ml;243.0;12
Allenasal 55mcg/ml Sanofi 16,5ml 120 Doses Spray Antialérgico;242.0;13
Máscara Ions - Via Martins - Mascara Ions Tam P - Preta;242.0;14
Gel de Banho Giovanna Baby Moments Classic 250ml;242.0;12
Atenolol 50mg Genérico Sandoz 30 Comprimidos;242.0;14
Lowell Bio Shock Bioplastia Clinic - Tratamento Capilar 25ml;242.0;13
Zelix 150mg Arese 1 Cápsula;242.0;13
Escova Dental Oral-B Indicator Color Collection 4 Unidades;242.0;13
Loção Capilar Clareadora Camomila Intea Reflexos Louros Teen 100ml Spray;242.0;12
Base Em Mousse Essence Soft Touch 01 Matt Sand 16g;242.0;15
Bombom Flormel com Amendoim Mini + Pacote 12g;242.0;13
Creme Hidratante Facial Anti-idade L'Oréal Paris Revitalift Hialurônico Noturno 49g;242.0;12
Valium 10mg Roché 30 Comprimidos;242.0;12
Momate 50mcg Glenmark 120 Acionamentos Spray Uso Nasal;242.0;13
Lenço Umedecido Bepantol Baby 96 Unidades;242.0;12
Miosan Odt 10mg Apsen 10 Comprimidos Orodispersíveis;242.0;13
Miosan 10mg Apsen 10 comprimidos Revestidos;242.0;13
Barra De Proteína Black Skull Torta Mousse De Maracujá 45g;242.0;15
Iziz 2,5mg + 1,5mg Libbs 24 Comprimidos + 4 Placebos;242.0;12
Suplemento Proteico Líquido Integralmedica My Whey Morango Zero Lactose 250ml;242.0;12
Bebida a Base de Aveia Nude Caramelo & Flor de Sal 250ml;242.0;12
Bebida Láctea UHT Nescafé Smoovlatte Café Chocolate 270ml;242.0;12
Óleo de Rosa Mosqueta Puro 10ml;242.0;12
Nidue 100mg + 20mg Germed 12 Comprimidos;242.0;13
Neutrofer 500mg EMS 30 comprimidos;242.0;12
Dolamin Flex 125mg/5,0mg Farmoquimica 12 Comprimidos;242.0;14
Bicarbonato De Sódio Airon Natural 500g - Maquira;241.0;12
Óleo Corporal Paixão Irreversivel Flor de Lis 100ml;241.0;13
Kit Clareador Blondor Camomila;241.0;12
Kit Gillette Mach3 4 Cargas De Aparelho Para Barbear + Creme de Barbear Rosto e Corpo 150ml;241.0;12
Máscara de Tratamento Love Beauty And Planet Curls Intensify Manteiga de Murumuru e Rosa 190g;241.0;12
Diclofenaco Potássico 50mg Genérico Cimed 20 Comprimidos;241.0;13
Grampo para Cabelo Ever You N5 Preto 50 Unidades;241.0;14
Refil Para Escova Interdental Curaprox Cilíndrico Cps 07 8 Unidades;241.0;12
Preservartivo Prudence Super Sensitive 6 Unidades;241.0;12
Clavulin BD 400mg + 57mg/5ml GSK 70ml Suspensão Oral;241.0;12
Vaslip 40mg Zurita 30 Comprimidos Revestidos;241.0;13
Flagyl 400mg Sanofi 24 Comprimidos;241.0;12
Euthyrox 150mcg Merck S/A 50 Cápsulas;241.0;13
Cloridrato Venlafaxina 75mg Genérico Medley 30 Cápsulas Gelatinosas;241.0;13
Monocordil 5mg Baldacci 30 Comprimidos Sublingual;241.0;14
Espuma de Limpeza Facial Dove Purificação Profunda 100g;241.0;12
Gel Dental Malvatrikids Baby 70g;241.0;13
Flucovil 150mg Medquímica 2 Cápsulas;241.0;12
Condicionador Pantene Pro-V 3 Minutos Milagrosos Hidratação 170 ml;241.0;12
Synthroid 200mcg Abbott 30 Comprimidos;241.0;13
Scalid 100mg União Química 12 Comprimidos;241.0;12
Gel Cicatricure para Cicatrizes e Estrias 60g;241.0;12
Óleo Para Massagem Equilíbrio PhytoSPA 10ml;240.0;12
Sabonete em Barra Protex Nutri Protect Vitamina E 85g 6 unidades;240.0;12
Barra de frutas com cobertura de chocolate ao leite sabor Banana e açai 24g - Supino;240.0;12
Fixador de Glitter  Bruna Tavares Bt Glue 10 g;240.0;13
Fluconazol 150mg Genérico Cimed 1 Comprimido;240.0;12
Bolsa para Água Quente Coração com Capa 950ml - UniqCare;240.0;13
Levotiroxina Sódica 75mcg Genérico Merck 30 Comprimidos;240.0;13
Creme Cicatricure Gold Lift Diurno Reduz Rugas 50g;240.0;12
Chocolate Trento Avelãs 32g;240.0;13
Pasta de Amendoim ao Leite de Coco Eat Clean 300g;240.0;13
Fórmula Pediátrica Para Nutrição Pediasure Chocolate 400g;240.0;14
Ampola De Tratamento Skafe Queratina  10ml;240.0;13
Creme Para Pentear Novex Meus Cachos de Cinema 1kg;240.0;12
Bebida à Base de Plantas Not High Protein Pasta de Amendoim 250ml;240.0;12
Lenço Umedecido Baby Sem Fragrância Ever Care 96 Unidades;240.0;12
Fosfato de Oseltamivir 45mg Genérico Natcofarma 10 Cápsulas;240.0;12
Bombom com 30 unidades de 40g - Charge;240.0;14
Creme Depilatório Corporal Depilsam Aloe Vera 100G;240.0;13
Lubrificante para Canetas de Alta e Baixa Rotação Uni Lub Spray 250ml - DCMA;240.0;14
Kit Shampoo Elseve Cachos dos Sonhos 375ml + Condicionador 170ml;240.0;12
Kit Eico Tratamento Mandioca Shampoo 450ml + Condicionador 450ml;240.0;12
Espuma de Barbear Nivea Men Deep Suave Carvão Ativado 200ml;240.0;13
Suplemento Infantil Fortini Plus Sem Sabor 400g;239.0;13
Lansoprazol 30mg Genérico Legrand 28 Comprimidos;239.0;12
Máscara Capilar Eudora Siage Nutri Rose 250g;239.0;14
Esponja de Banho Infantil  Bob Esponja Ponjita 3m Do Brasil 1 Unidade;239.0;12
Acebrofilina 25mg/5ml Genérico Cimed 120ml Xarope;239.0;12
Vitamina C Supra C Kids Garfield Vitamina C e D e Zinco Sabor Laranja 30 Unidades;239.0;13
Chocolate Snickers 45g;239.0;13
Kit Paleta de Sombras Revitalizador Labial Rosa Nádia Tambasco By Océane;239.0;13
Mamadeira MAM First 130ml Bebê Saúde;239.0;12
Vitamina D Font D 50.000UI União Química 4 Comprimidos;239.0;14
Ampola Powerdose Vitamino Color A-Ox 10ml - L'Oréal Professionnel - 10ml - Ampola Powerdose Vitamino Color A-Ox - L'Oréal Professionnel - 10ml;239.0;13
Aparelho De Depilação Corporal Gillette Corpo Descartável 2 unidades;239.0;13
Limpador De Pele Coloplast - 4710;239.0;13
Iludral 250mg Zodiac 30 Comprimidos;239.0;13
Leite de Limpeza e Tônico Facial Nivea Loção 2 em 1 200ml;239.0;13
Ativb 1000mcg Biolab 30 Comprimidos Sublinguais;239.0;12
Óleo de Tratamento Cadiveu Açaí Oil 60ml;238.0;12
Biscoito Negresco Recheado sabor Chocolate com 100g- Nestlé;238.0;13
Spray Defrizante Protetor Térmico Meu Liso Extremo Salon Line 240ml;238.0;13
