Produto;Quantidade_Total;Frequencia_Vendas
Simeticona 125mg 10 cápsulas;263.0;12
Retemic 5Mg, Caixa Com 60 Comprimidos;263.0;12
Simeticona 75mg mL com 15mL;263.0;12
Atorvastatina Cálcica EMS 20mg, caixa com 30 comprimidos revestidos;263.0;14
Xarope Ambroxmel Adulto Cimed 120mL;263.0;12
Prolive Caixa Contendo 15 Capsulas;263.0;13
Coristina D Pro Com 16 Comprimidos;263.0;12
Steaton 200Mg, Caixa Com 60 Capsulas;263.0;15
Notuss 3mg/mL + 50mg/mL + 3mg/mL + 3mg/mL .caixa contendo 120mL de xarope adulto + copo medidor de 10mL;263.0;15
Tandene 30 Comprimidos Delta;263.0;14
Leg 0,5mg/mL, caixa com 1 frasco com 60mL de xarope + seringa dosadora + adaptador;263.0;12
Diosmin 450mg + 50mg, caixa com 60 comprimidos revestidos;263.0;12
Captopril 50mg Germed Pharma 30 Comprimidos;263.0;12
Sucrafilm 200Mg Ml, Caixa Com 20 Flaconetes Com 10Ml De Suspensao De Uso Oral;262.0;12
AVODART 0,5MG 30CAP;262.0;14
Dexametasona Elixir Teu Gen;262.0;12
Depakene 50Mg ml Xarope 100Ml;262.0;13
Vitergyl C 1g 30 Comprimidos;262.0;14
Valtrex Cloridrato de Valaciclovir 500mg 10 comprimidos;262.0;13
Candicort 20mg/g + 0,64mg/g, caixa com 1 bisnaga com 30g de creme de uso dermatológico;262.0;12
Flagyl 400mg 24 Comprimidos Revestidos;262.0;14
Calamed Locao Pos Sol 100 Ml;262.0;13
Synthroid 100mcg, caixa com 30 comprimidos;262.0;12
Glifage Xr 750Mg, Caixa Com 30 Comprimidos De Acao Prolongada;262.0;13
Pantogar 60 Cápsulas Biolab;262.0;13
Broncho-Vaxom 3,5mg/g, caixa com 30 sachês de granulado de uso oral;262.0;13
Massageol Pomada 15g;261.0;14
Suplemento Alimentar Gummmy Hair Sabor Melancia Com 180Gr;261.0;12
Cefalexina 50mg Eurofarma Suspensão Oral 100ml;261.0;13
Depura Solucao Oral 5.600Ui Ml, Caixa Com 1 Frasco Gotejador Com 10Ml De Solucao De Uso Oral;261.0;12
Polaramine 2mg, caixa com 20 comprimidos revestidos;261.0;12
Pregabalina Althaia 150Mg, Caixa Com 30 Capsulas;261.0;13
Concardio 2,5Mg, Caixa Com 30 Comprimidos Revestidos;261.0;12
Diminut 0075 + 002mg caixa com 21 comprimidos revestidos;261.0;13
Maleato de Enalapril Cimed 10mg, caixa com 30 comprimidos;261.0;12
Bronxol 6mg mL Xarope Adulto 120mL;261.0;12
Malvatricin Spray 1mg/mL + 2mg/mL + 4mg/mL, caixa com 1 frasco spray com 50mL de solução de uso tópico;261.0;12
Pristiq 50mg 28 Comprimidos Revestidos de Liberação Controlada;261.0;14
Etna Cápsula 1,0mg + 2,5mg + 1,5mg, caixa com 50 cápsulas gelatinosas duras;261.0;13
Nevralgex 300mg + 50mg + 35mg, caixa com 30 comprimidos;261.0;15
Gastrol Laranja 1 Envelope X25;261.0;12
Exforge Hct 320Mg + 25Mg + 10Mg, Caixa Com 28 Comprimidos Revestidos;261.0;12
Myrbetric 50mg com 30 comprimidos;261.0;14
Motix Pomada Bisnaga Com 50G De Pomada De Uso Dermatologico;261.0;12
Losec Mups 10mg, caixa com 14 comprimidos revestidos;260.0;12
Zetron XL 150mg 30 Comprimidos Revestidos de Liberação Prolongada;260.0;12
Dprev Caps 50000UI, caixa com 12 cápsulas moles;260.0;12
Pantoprazol 40mg Aché Biosintética 28 comprimidos;260.0;14
Lumigan 0,3mg/mL, caixa com 1 frasco gotejador com 3mL de solução de uso oftálmico;260.0;14
Finasterida 1mg EMS 30 Comprimidos União Química;260.0;12
Torval CR 300mg caixa com 30 comprimidos;260.0;12
Dipirona Monoidratada Comprimido Prati-Donaduzzi 500mg, caixa com 30 comprimidos;260.0;12
Diclofenaco Resinato Cimed 15Mg Ml, Caixa Com 1 Frasco Gotejador Com 20Ml De Suspensao De Uso Oral;260.0;13
Pioglitazona 30 Mg 30 Comprimidos Nq;260.0;12
Paracetamol 750mg Com 20 Comprimidos Genérico;260.0;14
Daflon 1000mg Servier 60 Comprimidos;260.0;13
ZZ Valeriana 60 Comprimidoss;259.0;12
Cataflampro Aerossol 85mL;259.0;13
Drospirenona + Etinilestradiol Ems 3Mg + 0,02Mg, Caixa Com 3 Cartelas Com 24 Comprimidos Revestidos;259.0;12
Cod Par 500 30mg 36 Comprimidos;259.0;16
Succinato de Sumatriptana 100mg 2 Comprimidos Revestidos - Biolab;259.0;12
Prysma 2mg 20 Comprimidos Revestidos;259.0;12
Quadriderm Creme 20g;259.0;14
Albocresil Policresuleno 360mg g Solução 12ml;259.0;12
Bup Xl 150Mg Com 30 Comprimidos De Liberacao Prolongada;259.0;13
Gynopac 1000Mg + 100Mg + 150Mg, Caixa Com 4 Comprimidos + 1 Bisnaga Com 35G De Creme De Uso Ginecologico + 7 Aplicadores;259.0;13
Mesacol MMX 1200mg Takeda 30 Comprimidos Revestidos;259.0;12
Cetoprofeno Gotas Teuto 20mg/mL, caixa com 1 frasco gotejador com 20mL de solução de uso oral;259.0;13
Oflox Solução Oftálmica 5ml;259.0;12
Bissulfato de Clopidogrel Sandoz 75mg, caixa com 28 comprimidos revestidos;259.0;14
Neuleptil 40mg ml solução oral frasco com conta gotas 20ml;259.0;12
Clorana 25Mg, Caixa Com 30 Comprimidos;259.0;12
Apresolina 25 Mg 20 Drageas;259.0;13
Cloridrato de Ciclobenzaprina Biosintética - Aché 10mg, caixa com 30 comprimidos revestidos;259.0;13
Yaz Bayer 24 comprimidos;259.0;13
Cimegripe Rub caixa com 1 frasco com 30g de pomada de uso dermatológico;259.0;14
Montelucaste de Sódio Medquímica 10mg, caixa com 30 comprimidos revestidos;259.0;12
Pradaxa Etexilato de Dabigatrana 110mg 30 cápsulas;259.0;12
Aradois 50Mg, Caixa Com 30 Comprimidos Revestidos;258.0;14
Estomazil Laranja 1  Envelope X50;258.0;12
Nistatina Creme Vaginal Medley 25.000UI/g, caixa com 1 bisnaga com 60g de creme de uso vaginal + 14 aplicadores;258.0;12
Cordarex Besilato de Anlodipino 2,5mg 30 comprimidos;258.0;12
Acetilcisteina Ems 40Mg Ml, Caixa Com 1 Frasco Com 120Ml De Xarope + Copo Medidor;258.0;13
Travoprosta 0,04mg 2,5mL Solução Oftálmica Medley;258.0;13
Voltaren SR 75mg 20 Comprimidos;258.0;12
Brometo De Ipratropio Biosintetica 0,25Mg Ml, Caixa Com 1 Frasco Gotejador Com 20Ml De Solucao De Uso Inalatorio;258.0;12
Artrosil 320mg 10 Cápsulas Aché;258.0;13
Cloridrato de Metformina EMS 500mg, caixa com 30 comprimidos de liberação prolongada;258.0;12
Indapen Sr 1,5Mg, Caixa Com 30 Comprimidos Revestidos De Liberacao Prolongada;258.0;13
Tadalafila Eurofarma 20mg, caixa com 4 comprimidos revestidos;258.0;13
Besilato De Anlodipino 10Mg Com 30 Comprimidos Nova Quimica;258.0;13
Trok N Creme 30g;258.0;13
Antimais Séptico Hertz 21mg/mL + 1,33mg/mL, caixa com 1 frasco spray com 50mL de solução de uso dermatológico;258.0;15
Lamotrigina 100Mg 30Comprimidos Teu;258.0;13
Soanza Xr 35Mg Com 30 Comprimidos Revestidos De Liberacao Prolongada;257.0;13
Foxis 200mg 15caps;257.0;13
Micolamina Esmalte 80mg/mg, caixa com 1 frasco com 6g de esmalte para unhas + 24 lixas;257.0;14
Aglucose 50mg, caixa com 30 comprimidos;257.0;13
Maleato de Enalapril 20mg 30 comprimidos Generico;257.0;13
Amoxicilina + Clavulanato de Potássio 400 57mg Com 70ml - EMS - Genéri;257.0;12
Hidraplex 1 envelope com 28,31g de pó para solução de uso oral, sabor guaraná;257.0;12
Sarcopen Caixa com 30 sachês de 24g de pó para solução oral;257.0;14
Diclofenaco Sódico Gel 10mg g Genérico EMS 60g;257.0;13
Betalor 5mg + 25mg com 30 cápsulas;257.0;12
Biofenac Aerosol 60g;257.0;15
Nasojet 9mg/mL, caixa com 1 frasco spray com 50mL de solução de uso nasal;257.0;12
Levofloxacino 500mg Genérico Cimed 7 Comprimidos;257.0;13
Cimelide 100mg, caixa com 12 comprimidos;257.0;12
Lumigan RC 3mL Solução Allergan;257.0;13
Pilocarpina 2  Col 10Ml Oculum;257.0;12
Fenazic 7,5mg, caixa com 28 comprimidos revestidos de liberação prolongada;257.0;14
@ Otociriax Oto 5Ml;257.0;12
Zetron XL 300mg 60 Comprimidos Revestidos de Liberação Prolongada;256.0;13
Aturgyl 0,5Mg Ml, Caixa Com 1 Frasco Spray Com 15Ml De Solucao De Uso Nasal;256.0;12
Spray para Garganta Flogoral Sabor Menta 30mL;256.0;13
Ster 10mg 5ml Suspensão Genom;256.0;12
Lipless 100mg 30 comprimidos;256.0;13
@ Atak Clav 400+57Mg 70Ml;256.0;13
Neutrofer 250mg/mL, caixa com 1 frasco gotejador com 30mL de suspensão de uso oral;256.0;12
Vonau Flash 8mg 30 Comprimidos Orodispersíveis;256.0;13
Contraceptivo Niki 3Mg+0,02Mg 24 Comprimidos;256.0;12
Capilarema 75mg 30 comprimidos;256.0;12
Lexapro 20mg frasco com 15ml;256.0;13
@ Mupirocina Pomada 15Gr Prati;256.0;13
Fenobarbital 100 30Cpr Teu;256.0;13
Hemifumarato De Bisoprolol 2,5mg 30 Comprimidos;256.0;15
Rivotril 0,5Mg 30Cpr B1;256.0;12
Artico 500mg + 400mg 30 Cápsulas;256.0;13
Dipropionato de Betametasona + Ácido Salicílico EMS 0,64mg/g + 30mg/g, caixa com 1 bisnaga com 30g de pomada de uso dermatológico;256.0;13
Azitromicina 500mg 5Comprimidos Sandoz;256.0;14
Dipirona Monoidratada Neo Química 500mg/mL, caixa com 1 frasco com 20mL de solução de uso oral;256.0;13
Dipirona Monoidratada Medley 500Mg, Blister Com 10 Comprimidos;256.0;12
Disfor Caps 40mg, caixa com 30 cápsulas gelatinosas moles;256.0;14
Maleato de Enalapril 10mg 30 Comprimidos EMS;256.0;14
Merthiolate 30mg/mL, caixa com 1 frasco com 30mL de solução aquosa de uso dermatológico + espatúla;256.0;12
Esmalte Tratamento Sos Unhas Sorinho;256.0;12
Emprol XR 25mg 30 Comprimidos;256.0;12
Ferro Biolab 100mg, caixa com 30 comprimidos;255.0;13
Polinize Florais Bom Sono Florais de Bach com 30mL;255.0;12
Cimegripe 100Mg Ml + 2Mg Ml + 2Mg Ml, Frasco Gotejador Com 20Ml De Solucao De Uso Oral;255.0;12
Esalerg 0,5mg/mL, caixa com 1 frasco com 60mL de xarope + 1 seringa dosadora;255.0;14
Vitacid Tretinoína 0,50mg g Creme 25g;255.0;13
Dermomax 40Mg G Caixa Com 1 Bisnaga Com 5G De Creme De Uso Dermatologico;255.0;12
Celestamine Xarope Sem Açúcar 120mL;255.0;13
Celecoxibe 200mg 10 Cápsulas - Eurofarma;255.0;12
Gynazole-1 20mg g Creme Vaginal;255.0;13
Hepatilon 0,67Ml 10Ml, Frasco Com 150Ml De Solucao De Uso Oral;255.0;13
Gestodeno+Etinilestradiol Ache 0,3+0,075Mg, Caixa Com 21 Comprimidos Revestidos;255.0;13
Don 5mg 30 Comprimidos;255.0;12
Carvedilol Biosintetica 6,25Mg, Caixa Com 30 Comprimidos;255.0;13
Snif SC 9mg/mL, caixa com 1 frasco spray com 50mL de solução de uso nasal;255.0;13
Stugeron 75Mg, Caixa Com 30 Comprimidos;254.0;12
Cloridrato de Propranolol Cimed 40mg, caixa com 30 comprimidos;254.0;12
Probenxil Gel 10Mg G, Caixa Com 1 Bisnaga Com 60G De Gel De Uso Dermatologico;254.0;12
Acertil 10mg 60 Comprimidos;254.0;12
Cocyntal 333,3mg + 333,3mg + 333,3mg, 30 flaconetes com 1mL de solução de uso oral;254.0;12
Drospirenona 3mg + Etinilestradiol 0,03mg 63 comprimidos EMS Genérico;254.0;14
Citoneurin 5000mcg + 100mg + 100mg, caixa com 20 drágeas;254.0;14
Gelmax Dim 400mg/5mL + 400mg/5mL + 30mg/5mL, caixa com 1 frasco com 240mL de suspensão de uso oral;254.0;13
Miosan 10mg 30 Comprimidos Revestidos;254.0;13
Florax SM 100MI/mL, caixa com 5 flaconetes com 5mL de solução de uso oral, adulto;254.0;12
Nesina Met 12,5Mg + 850Mg, Caixa Com 60 Comprimidos Revestidos;254.0;14
Bicerto 150 Mg 10 Comprimidos;254.0;12
Marevan 2,5Mg, Caixa Com 60 Comprimidos;254.0;16
Amoxicilina 400mg 5ml + Clavulanato de Potássio 57mg 5ml Sandoz Suspensão Oral 70ml;254.0;13
Ibuprofeno Comprimido Prati-Donaduzzi 600mg, blíster com 10 comprimidos revestidos;254.0;12
Novalgina Comprimido 1g, caixa com 10 comprimidos;254.0;12
Bes anlodipino 5mg 30 bio gen;253.0;12
Synthroid 175mcg, caixa com 30 comprimidos;253.0;13
Miosan Caf 10Mg + 60Mg, Caixa Com 15 Comprimidos Revestidos;253.0;13
Symbicort 6mcg/dose + 200mcg/dose, caixa com 1 tubo com 120 doses de suspensão aerossol de uso inalatório + 1 válvula dosadora;253.0;13
Acetilcisteína  200mg Kester 16 sachês;253.0;14
Leite de Magnésia de Phillips 1282,50mg/15mL, frasco com 350mL de suspensão de uso oral (sabor tradicional);253.0;15
Cloridrato De Diltiazem Nova Química 30Mg Caixa Com 50 Comprimidos;253.0;13
Nene Dent N 150Mg G + 3,4Mg G + 3,2Mg G, Caixa Com 1 Bisnaga Com 10G De Gel De Uso Bucal;253.0;12
Amoxicilina tri-hidratada 875mg + clavulanato de potássio 125mg 14 comprimidos aché genérico;253.0;14
Acetato De Dexametasona Prati-Donaduzzi 1Mg G, Caixa Com 1 Bisnga Com 10G De Creme De Uso Dermatologico;253.0;13
Becan Suspensão Oral em Gotas com 20mL;253.0;13
Spidufen 400 770Mg 20Env;252.0;14
Atenolol Vitamedic 25mg, caixa com 30 comprimidos;252.0;12
Vendexla 100Mg Com 30 Comprimidos;252.0;15
Pred Mild Suspensão Oftálmica 0,12  10mL;252.0;13
@ Monuril Po 2Env;252.0;13
Benegrip Multi Dia 800mg + 20mg, blíster com 4 comprimidos;252.0;14
Takil 20mg + 30mg, caixa com 1 bisnaga com 35g de creme de uso vaginal + 7 aplicadores;252.0;12
Sonridor Caf 2Cpr Eferv X12;252.0;12
Voltaren 75mg Solução Injetável 5 Ampolas de 3mL;252.0;12
Fluimucil D 600 16Env;252.0;13
Venzer 32mg, caixa com 30 comprimidos;252.0;14
Vecasten Gel para Pernas com 150g;252.0;14
Carbolitium Cr 450Mg Com 60 Comprimidos Revestidos;252.0;12
Stanglit 15mg frasco com 30 comprimidos;252.0;13
Sanasar Emulsao 250Mg Ml, Caixa Com 1 Frasco Com 100Ml De Emulsao De Uso Dermatologico;252.0;13
Valerato De Estradiol + Enantato De Noretisterona Mabra 50Mg Ml + 5Mg Ml, Caixa Com 1 Ampola Com 1Ml De Solucao De Uso Intramuscular + Seringa;252.0;12
Tinidazol + Nitrato de Miconazol Creme Vaginal Cosmed 30mg/g + 20mg/g, caixa com 1 bisnaga com 40g de creme de uso vaginal + 7 aplicadores;252.0;12
Cilostazol Biosintetica 100Mg, Caixa Com 30 Comprimidos;252.0;13
Acertil 5mg 30 Comprimidos;251.0;14
Nactali 75mcg, caixa com 28 comprimidos revestidos;251.0;15
Sustrate 10mg, caixa com 50 comprimidos;251.0;12
Propolis Propomune Extrato70 30Ml;251.0;13
Colact Sabor Ameixa Xarope 120mL;251.0;13
Succinato Desvenlafaxina 100Mg 30Cpr BioSintética;251.0;12
Suavicid 40mg + 0,5mg + 0,1mg Creme com 30g;251.0;13
Prebictal 75mg 30 Cápsulas Duras;251.0;12
Alopurinol Prati-Donaduzzi 300mg, caixa com 30 comprimidos;251.0;12
Aerolin 0,4mg/mL, caixa com 1 frasco com 120mL de xarope;251.0;12
Neralgyn 30mg + 300mg + 30mg, blíster com 4 drágeas;251.0;13
Renitec Maleato de Enalapril 10mg 30 comprimidos;251.0;13
Magnen B6 Suplemento Vitamínico com 60 comprimidos;251.0;13
Estomazil Pó Efervescente Sabor Abacaxi Frasco 100g;251.0;14
Mesidox 2mg, caixa com 30 comprimidos;251.0;14
Loratadina Cimed 1mg/mL, caixa com 1 frasco com 100mL de xarope + copo dosador;250.0;12
Acertil Perindopril Arginina 10mg 30 comprimidos;250.0;13
Pazine Passiflora Incarnata 315mg 30 comprimidos;250.0;14
Tamarine 4,878mg/g + 4,719mg/g, frasco com 150g de geléia uso oral, zero açúcar;250.0;12
Aixa 2mg + 0,03mg, caixa com 21 comprimidos revestidos;250.0;12
Clob-X 30g Creme;250.0;13
Nicotinell 14mg, caixa com 7 adesivos transdérmicos;250.0;12
Uniprazol 20mg 56 Cápsulas;250.0;14
Infralax 300mg + 30mg + 125mg + 50mg, caixa com 15 comprimidos;250.0;13
Next 400mg + 4mg + 4mg, caixa com 20 cápsulas duras;250.0;14
Topiramato 25mg 60 Comprimidos - Eurofarma;250.0;14
Naproxeno Teuto 500mg, caixa com 20 comprimidos;250.0;15
Naldecon Pack caixa com 24 comprimidos;250.0;12
@ Metronidazol 400Mg 24Cpr Teu;250.0;12
Leite De Magnesia De Phillips, Hortela, 120Ml;250.0;12
Polivitamíco Emulvit D Gotas Vit 20 Ml 94,9mg;250.0;13
Vitamina C Efervescente Targifor Cewin 1g com 10 comprimidos;250.0;13
Vitamina D3 Kester 60 cápsulas;250.0;12
Dexalgen 5mg/mL + 1,5mg/mL + 500mg/mL, caixa com 6 ampolas com 1mL de solução de uso injetável + 3 ampolas com 1mL de diluente;249.0;13
Buscofem 400mg, blister com 2 cápsulas gelatinosas moles;249.0;12
Topiramato 25Mg 60Cpr Bio Gen;249.0;14
Neosaldina 50mg + 300mg + 30mg, caixa com 1 frasco gotejador com 15mL de solução de uso oral;249.0;13
Montelucaste de Sódio Biosintética - Aché 4mg, caixa com 30 comprimidos mastigáveis;249.0;13
Citrato de Tamoxifeno 10mg 30 comprimidos Blau Genérico;249.0;14
Cilostazol Biosintetica 100Mg, Caixa Com 60 Comprimidos;249.0;12
Tegretol 200mg caixa com 20 comprimidos;249.0;14
Metildopa EMS 250mg, caixa com 30 comprimidos revestidos;249.0;13
Andes 50Mg Com 60 Comprimidos;249.0;12
Cinarizina Ranbaxy 75mg, caixa com 30 comprimidos;249.0;12
Benicaranlo 40Mg + 10Mg, Caixa Com 30 Comprimidos Revestidos;249.0;12
Vick Vaporub 28,2 + 52,6 + 13,3mg/g, unguento, pote 12g;249.0;13
Omeprazol Cimed 20mg, caixa com 56 cápsulas duras de liberação retardada;249.0;13
Desloratadina Prati-Donaduzzi 0,5Mg Ml, Caixa Com 1 Frasco Com 100Ml De Xarope + Seringa Dosadora;249.0;14
Sucrafilm 1 Gramas  30 Comprimidos Mastigaveis;249.0;12
Lipidil 160mg, caixa contendo 30 comprimidos revestidos;249.0;14
Lisador 500mg + 5mg + 10mg, caixa com 16 comprimidos;249.0;13
Mel Rosado ADV Farma 10%, frasco com 30mL de solução tópica;249.0;12
Apevitin BC 4mg, caixa com 1 frasco com 240mL de xarope + doseador;248.0;13
Colageno Tipo 2 Flex Ha Com 30 Capsulas;248.0;13
Hidrion 40 + 100mg com 30 Comprimidos;248.0;13
Gripinew 250mg + 30mg + 250mg + 2mg, caixa com 20 comprimidos revestidos;248.0;15
Suplemento Alimentar Gummmy Hair Sabor Tutti-Frutti Com 180Gr;248.0;12
Ibuprofeno Gotas Cimed 100Mg Ml, Caixa Com 1 Frasco Gotejador Com 20Ml De Suspensao De Uso Oral;248.0;12
Aletam 40mg, caixa com 30 cápsulas gelatinosas;248.0;12
Assert 50mg cx 30 comp rev;248.0;13
Benegrip 500mg + 30mg + 2mg, caixa com 12 comprimidos revestidos;248.0;15
Clonazepam 2Mg 30Cp G Med;248.0;13
Vonau Flash Menta 4 Mg 10 Comprimidos;248.0;12
Zymar Xd Colírio Allergan 5ml;248.0;14
Andantol Geleia 40 Gramas;248.0;13
Zymar 03  solução frasco com 5ml;248.0;13
Attivs 900mg, caixa com 30 comprimidos;248.0;14
Vitamina C Aceviton Imunidade 1Gr Com 30 Comprimidos Efervecentes;248.0;14
Daforin 20mg caixa com 2 blísteres com 15 comprimidos revestidos;247.0;12
Advil Extra Alivio 16 Capsulas;247.0;13
Escitalopram 10Mg 30Cp Bio;247.0;13
Bramicar HCT 80mg + 25mg, caixa com 30 comprimidos;247.0;14
Sal de Frutas Eno 2 envelopes com 5g de pó efervescente de uso oral, guaraná;247.0;13
Furoato de Mometasona Medley 1mg/g, caixa com 1 bisnaga com 20g de creme de uso dermatológico;247.0;15
Aflexa Max colágeno 30 cápsulas;247.0;13
Pravastatina 10Mg 30Cpr Med;247.0;14
Magnazia 37mg/mL + 40mg/mL + 5mg/mL, frasco com 240mL de suspensão de uso oral;247.0;13
Ginesse 0075 + 0020mg caixa com 21 comprimidos revestidos;247.0;14
Drospirenona + Etinilestradiol EMS 3mg + 0,03mg, caixa com 21 comprimidos revestidos;247.0;13
Doralgina 30mg+ 300mg + 30mg, caixa com 20 drágeas;247.0;13
Carvedilol 25mg Medley 30 comprimidos;247.0;12
Doss 7000UI, caixa com 30 cápsulas moles;247.0;12
Vitamina Zirvit Kids Suspensão Oral 150mL;247.0;12
Orlistate Neo Quimica 120mg, Caixa Com 84 Capsulas Gelatinosas Duras;246.0;12
Hemitartarato De Zolpidem 10Mg Com 30 Comprimidos Ems;246.0;12
Paracetamol 500mg + Fosfato de Codeína 30mg Nova Química 24 Comprimidos;246.0;14
Succinato De Metoprolol Medley100Mg, Caixa Com 30 Comprimidos Revestidos De Liberacao Prolongada;246.0;13
Desogestrel 0,075Mg Germed 28 Comprimidos;246.0;12
Benatux Xarope Sabor Menta Frasco 120ml + Copo Medidor;246.0;12
Alenthus XR 75mg caixa com 30 cápsulas;246.0;12
Pitavastatina Calcica Eurofarma 2Mg, Caixa Com 30 Comprimidos Revestidos;246.0;14
Contraceptivo Dalyne Mono 3Mg + 0,03Mg 63 Comprimidos;246.0;13
Allestra 20 0,02mg + 0,075mg, caixa com 21 comprimidos revestidos;246.0;13
Tadalafila Medley 5mg, caixa com 30 comprimidos revestidos;246.0;13
Cipide 100Mg, Caixa Com 60 Comprimidos;246.0;13
Clenil Hfa 50Mcg Dose, Caixa Com 1 Tubo Com 200 Doses De Suspensao De Uso Inalatorio + 1 Dispositivo Oral;246.0;14
Clonazepam 2mg Eurofarma 30 Comprimidos;246.0;12
Clinfar 40mg, caixa com 30 comprimidos revestidos;246.0;12
Oxalato de Escitalopram 15mg Legrand 30 Comprimidos Revestidos;245.0;13
@ AZITROMICINA 600MG SUSP EURO;245.0;12
Luvox 100mg 60 Comprimidos Revestidos;245.0;14
Provance Mini Com 30 Saches;245.0;13
Epocler 100Mg Ml + 50Mg Ml + 10Mg Ml, Flaconete Com 10Ml De Solucao De Uso Oral;245.0;14
Elatium 24Mg Com 30 Capsulas;245.0;12
Ebastel 1Mg Ml, Caixa Com 1 Frasco Com 60Ml De Solucao De Uso Oral;245.0;12
Cloridrato de Verapamil 120mg com 20 Comprimidos;245.0;14
Regulador Intestinal Duphalac Solução 200mL;245.0;13
Aradois 50mg, caixa com 60 comprimidos revestidos;245.0;12
Verutex B 20 + 1mg Creme Dermatológico Bisnaga 15g;245.0;13
Polivitamínico Emulvit A-Z 60 comprimidos;244.0;12
Angipress CD 50mg + 12,5mg, caixa com 30 comprimidos﻿;244.0;12
Renovi B 5000mcg + 100mg + 100mg, caixa com 30 comprimidos revestidos;244.0;14
Naprix A 10 5 Mg 30 Capsula;244.0;16
Bromazepam 6mg União Química 30 Comprimidos;244.0;13
Dexilant 30mg, caixa com 60 cápsulas de liberação retardada;244.0;13
Levofloxacino 500mg 7cpr med;244.0;12
Busonid 50mcg/dose, caixa com 1 frasco com 6mL de suspensão de uso nasal (120 doses)﻿;244.0;13
Digesan Gts Ped 20Ml;244.0;12
Óleo Mineral Bravir frasco com 200mL de óleo uso oral ou tópico;244.0;13
Paracetamol 100 mg mL 15 mL;244.0;13
Humalog 100ui ml solução injetável 5 carpule contendo 3ml + aplicador;244.0;12
Hidantal 100Mg 25Cpr C1;244.0;14
Aciclovir Comprimido Uniao Quimica 200Mg, Caixa Com 30 Comprimidos;244.0;13
Hidroxizina Sol Oral 120Ml Eurofarma;244.0;13
Alprazolam 2Mg 30Cpr Med;244.0;13
Varicoss 20 Drageas;244.0;13
Citalopram 20Mg 30 Cp Medley;243.0;13
Roxetin Xr 25Mg Com 30 Comprimidos;243.0;13
Musculare 10mg c  30 Comprimidos Revestidos;243.0;15
Acetato de Hidrocortisona 10mg g Creme Dermatológico 20g União;243.0;13
Antux 30mg/mL, caixa com 1 frasco gotejador com 20mL de solução de uso oral;243.0;13
Neutrofer 150Mg, Caixa Com 30 Comprimidos Revestidos;243.0;12
Sorine SSC 9mg/mL, caixa com 1 frasco spray com 100mL de solução de uso nasal;243.0;13
Salonpas Adesivo envelope com 4 emplastros, tamanho pequeno;243.0;12
Protetor Solar Vichy Ideal Soleil Purify FPS 70 40g;243.0;14
Simeticona + Metilbrometo Homatropina 80+25mg m Genérico EMS 20mL;243.0;12
Desogestrel Eurofarma 75mcg, caixa com 28 comprimidos revestidos;243.0;13
Vimovo 500mg + 20mg, caixa com 20 comprimidos revestidos;243.0;13
Impere 5Mg 30 comprimidos revestidos;243.0;12
Penvir 500mg 21 Comprimidos Revestidos;243.0;12
Januvia 50mg caixa com 28 comprimidos;242.0;12
Janumet 50 850mg com 56 Comprimidos;242.0;12
Suplemento Vitamínico Caldê K2 30 Comprimidos;242.0;12
Dprev Caps 10000UI, caixa com 8 cápsulas moles;242.0;12
Synthroid 125mcg 30 Comprimidos;242.0;13
Atorvastatina 10 Mg 30 Comprimidos Leg;242.0;14
Level Com 3 X 21 Comprimidos Revestidos;242.0;15
Desogestrel Melcon 0,075mg, caixa com 28 comprimidos revestidos;242.0;13
Florate 1mg ml Suspensão Oftálmica Estéril 5ml;242.0;12
Nausilon B6 25Mg Ml + 5Mg Ml, Caixa Com 1 Frasco Gotejador Com 20Ml De Solucao De Uso Oral;242.0;12
Flogoral Pastilha 3Mg, Caixa Com 12 Pastilhas, Menta;242.0;13
Suavlax c  30 Cápsulas - Dovalle;242.0;14
Novalgina 1Gr, Caixa Com 20 Comprimidos;242.0;12
Losartana Potássica Biosintética - Aché 50mg, caixa com 30 comprimidos revestidos;242.0;14
Prosso Km 30 Tabletes;242.0;14
Drenison 0,125mg/g, caixa com 1 bisnaga com 30g de pomada de uso dermatológico;242.0;14
Doss 50.000UI 8 Cápsulas;242.0;13
Dorilen 500mg + 10mg + 5mg/1,5mL, caixa com 1 frasco gotejador com 15mL de solução de uso oral;241.0;13
Trezor 20mg 60 Comprimidos Revestidos;241.0;13
Extima pote com 600g de pó para solução de uso oral, sabor baunilha;241.0;12
Levoid 125Mcg, Caixa Contendo 30 Comprimidos;241.0;14
Synthroid 112Mcg 30 Comprimidos;241.0;13
Advil Mulher 10 Capsulas;241.0;12
Unguento Canela Pomada P  Massagem 100g;241.0;12
Simeticona Comprimido Biosintética 40mg, caixa com 20 comprimidos;241.0;13
Neosaldina 10 Drageas;241.0;12
Angino-Rub 3mg, caixa com 16 pastilhas, menta;241.0;12
Figatil Catarinense Solução Oral 150mL;240.0;13
Mylicon 75mg/mL, caixa com 1 frasco gotejador com 15mL de suspensão de uso oral;240.0;12
Metamucil Solúvel Sabor Laranja 174g;240.0;14
Mirtazapina 30mg EMS 30 Comprimidos Oroispersível;240.0;12
Bupropiona 150mg 60 Comprimidos - Eurofarma;240.0;12
Anti-Inflamatório Nivux 100 Mg + 20 Mg 12 Comprimidos;240.0;14
Colirio neo brasil 20ml;240.0;13
